,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
197,06300,France,Nice,96,,8,,950
198,06600,France,Antibes,120,,8,,1000
199,06800,France,Cagnes-sur-Mer,,,8,,1200
0,13100,France,Aix-en-Provence,36,,8,,920
1,13015,France,Marseille,428,,8,,5707
2,13001,France,Marseille 1er,100,,8,,1500
3,13410,France,Lambesc,20,,8,,400
4,13440,France,Cabannes,60,,8,,700
5,13127,France,Vitrolles,75,,8,,670
6,13007,France,Marseille 7ème,80,,8,,750
7,13016,France,Marseille 16ème,51,,8,,1000
8,13016,France,Marseille 16ème,90,,8,,1000
9,13008,France,Marseille 8ème,68,,8,,1350
10,13127,France,Vitrolles,150,,8,,1787
11,13006,France,Marseille 6ème,163,,8,,2522
12,13006,France,Marseille 6ème,350,,8,,3750
13,13400,France,Aubagne,18,,8,,341
14,13510,France,Éguilles,19,,8,,323
15,13430,France,Eyguières,17,,8,,387
16,13400,France,Aubagne,22,,8,,444
17,13500,France,Martigues,62,,8,,650
18,13120,France,Gardanne,90,,8,,720
19,13010,France,Marseille 10ème,94,,8,,850
20,13006,France,Marseille 6ème,98,,8,,965
21,13800,France,Istres,61,,8,,1090
22,13007,France,Marseille 7ème,140,,8,,1120
23,13008,France,Marseille 8ème,85.89,,8,,1258
24,13011,France,Marseille 11ème,92,,8,,1200
25,13006,France,Marseille 6ème,150,,8,,1275
26,13006,France,Marseille 6ème,92,,8,,1500
27,13600,France,La Ciotat,150,,8,,1760
28,13590,France,Meyreuil,275,,8,,2040
29,13100,France,Aix en Provence,96,,8,,2283.33
30,13006,France,Marseille 6ème,158,,8,,2800
31,13001,France,Marseille 1er,171,,8,,3000
32,13015,France,Marseille,275,,8,,3667
33,13127,France,Vitrolles,800,,8,,7000
34,13006,France,Marseille 6ème,77,,8,,967
35,13600,France,La Ciotat,200,,8,,1500
36,13008,France,Marseille 8ème,120,,8,,1200
37,13100,France,Aix en Provence,110,,8,,1420
38,13002,France,Marseille 2ème,500,,8,,2583.33
39,13100,France,Aix en Provence,220,,8,,2840
40,13001,France,Marseille 1er,35,,8,,560
41,13100,France,Aix en Provence,85,,8,,700
42,13500,France,Martigues,65,,8,,791.67
43,13100,France,Aix en Provence,500,,8,,1195
44,13008,France,Marseille 8ème,500,,8,,2000
45,13008,France,Marseille 8ème,345,,8,,3291.67
46,13006,France,Marseille 6ème,10,,8,,3500
47,13430,France,Eyguières,48,,8,,230.64
48,13005,France,Marseille 5ème,60,,8,,475
49,13110,France,Port de Bouc,,,8,,850
50,13430,France,Eyguières,60,,8,,858.53
51,13300,France,Salon de Provence,77,,8,,960
52,13530,France,Trets,50,,8,,1080
53,13790,France,Chateauneuf le Rouge,75,,8,,1300
54,13001,France,Marseille 1er,95,,8,,1200
55,13100,France,Aix en Provence,207,,8,,2170.75
56,13002,France,Marseille 2ème,20,,8,,393
57,13011,France,Marseille 11ème,20,,8,,500
58,13001,France,Marseille 1er,175,,8,,2000
59,13006,France,Marseille 6ème,360,,8,,4200
60,13220,France,Chateauneuf les Martigue,796,,8,,5000
61,13920,France,St Mitre les Remparts,30,,8,,416.67
62,13730,France,Saint Victoret,100,,8,,650
63,13006,France,Marseille 6ème,62,,8,,650
64,13600,France,La Ciotat,108,,8,,1080
65,13001,France,Marseille 1er,120,,8,,1000
66,13008,France,Marseille 8ème,130,,8,,1800
67,13006,France,Marseille 6ème,200,,8,,2000
68,13430,France,Eyguières,12,,8,,269.43
69,13430,France,Eyguières,15,,8,,289
70,13430,France,Eyguières,19,,8,,315
71,13920,France,St Mitre les Remparts,50,,8,,708.33
72,13130,France,Berre-l'Étang,50,,8,,770
73,13009,France,Marseille 9ème,50,,8,,1000
74,13016,France,L Estaque,107,,8,,1488
75,13009,France,Marseille 9ème,173,,8,,1708
76,13760,France,Saint Cannat,50,,8,,500
77,13210,France,Saint-Rémy-de-Provence,100,,8,,700
78,13006,France,Marseille 6ème,40,,8,,440
79,13330,France,Pelissanne,45,,8,,566
80,13001,France,Marseille 1er,95,,8,,1050
81,13680,France,Lancon Provence,120,,8,,1200
82,13008,France,Marseille 8ème,180,,8,,1782
83,13090,France,Aix-en-Provence,220,,8,,2380
84,13510,France,Eguilles,65,,8,,600
85,13130,France,Berre l Etang,47,,8,,610
86,13008,France,Marseille 8ème,200,,8,,1166.67
87,13090,France,Aix en Provence,154,,8,,1650
88,13109,France,Simiane Collongue,50,,8,,460
89,13002,France,Marseille 2ème,12114,,8,,222090
90,13014,France,Marseille 14ème,45,,8,,360
91,13002,France,Marseille 2ème,255,,8,,1240
92,13100,France,Aix en Provence,780,,8,,9165
93,13016,France,Marseille,1493,,8,,17667.17
94,13510,France,Eguilles,70,,8,,640
95,13220,France,Chateauneuf les Martigues,67,,8,,690
96,13220,France,Chateauneuf les Martigue,140,,8,,1500
97,13090,France,Aix en Provence,195,,8,,2665
98,13002,France,Marseille 2ème,369,,8,,7226.25
99,13290,France,Aix en Provence,941,,8,,11370.42
100,13014,France,Marseille 14ème,25,,8,,380
101,13005,France,Marseille 5ème,30,,8,,430
102,13500,France,Martigues,95,,8,,750
103,13100,France,Aix en Provence,92.55,,8,,1600
104,13006,France,Marseille 6ème,40,,8,,1441
105,13880,France,Velaux,50,,8,,600
106,13001,France,Marseille 1er,200,,8,,765
107,13002,France,Marseille 2ème,489,,8,,2000
108,13008,France,Marseille 8ème,20,,8,,8150
109,13380,France,Plan de Cuques,45,,8,,500
110,13370,France,Mallemort,30,,8,,540
111,13380,France,Plan de Cuques,30,,8,,550
112,13380,France,Plan de Cuques,120,,8,,550
113,13800,France,Istres,130,,8,,1512.5
114,13001,France,Marseille 1er,430,,8,,1499.98
115,13220,France,Chateauneuf les Martigue,168,,8,,2500
116,13008,France,Marseille 8ème,223,,8,,2300.06
117,13006,France,Marseille 6ème,681,,8,,2601.67
118,13015,France,Marseille,1406,,8,,4945.76
119,13009,France,Marseille 9ème,29513,,8,,12888.33
120,13002,France,Marseille 2ème,12,,8,,651745.42
121,13006,France,Marseille 6ème,14,,8,,1025
122,13300,France,Salon de Provence,15,,8,,410
123,13300,France,Salon de Provence,16,,8,,455
124,13300,France,Salon de Provence,15,,8,,465
125,13300,France,Salon de Provence,30,,8,,510
126,13430,France,Eyguières,120,,8,,646
127,13090,France,Aix en Provence,136,,8,,828.25
128,13300,France,Salon de Provence,200,,8,,1200
129,13008,France,Marseille 8ème,280,,8,,1871
130,13006,France,Marseille 6ème,938,,8,,2730
131,13330,France,Pelissanne,847,,8,,3100
132,13821,France,La Penne sur Huveaune,950,,8,,8598.33
133,13008,France,Marseille 8ème,2987,,8,,9175.83
134,13290,France,Aix en Provence,210,,8,,13062.5
135,13002,France,Marseille 2ème,420,,8,,38582.08
136,13016,France,Marseille,50,,8,,2537.5
137,13016,France,Marseille,55,,8,,4550
138,13110,France,Port de Bouc,184,,8,,650
139,13006,France,Marseille 6ème,276,,8,,750
140,13008,France,Marseille 8ème,243,,8,,2070
141,13290,France,Aix en Provence,572,,8,,2070
142,13290,France,Aix en Provence,482,,8,,2531.25
143,13290,France,Aix en Provence,802,,8,,4290
144,13290,France,Aix en Provence,2110,,8,,4820
145,13290,France,Aix en Provence,2631,,8,,8354.17
146,13320,France,Bouc Bel Air,1877,,8,,20256
147,13127,France,Vitrolles,1015,,8,,20828.75
148,13290,France,Aix en Provence,,,8,,20334.17
149,13008,France,Marseille 8ème,,,8,,21666.02
150,13290,France,Aix en Provence,90,,8,,975
151,13100,France,Aix en Provence,70,,8,,1416.68
152,13016,France,Marseille,152,,8,,1900
153,13015,France,Marseille,351,,8,,2445.89
154,13100,France,Aix en Provence,259,,8,,3250
155,13014,France,Marseille,1128,,8,,9870
156,13016,France,Marseille,1016,,8,,11006.67
157,13290,France,Aix en Provence,1357,,8,,13570
158,13008,France,Marseille 8ème,1185,,8,,13825
159,13420,France,Gemenos,2883,,8,,28830
160,13006,France,Marseille 6ème,1596,,8,,21280
161,13290,France,Aix en Provence,60,,8,,650
162,13290,France,Aix en Provence,60,,8,,650
163,13090,France,Aix en Provence,67,,8,,670
164,13290,France,Aix en Provence,87,,8,,906.25
165,13290,France,Aix en Provence,103,,8,,1158.75
166,13090,France,Aix en Provence,80,,8,,966.67
167,13290,France,Aix en Provence,112,,8,,1204
168,13290,France,Aix en Provence,106,,8,,1148.33
169,13290,France,Aix en Provence,165,,8,,1718.75
170,13590,France,Meyreuil,223,,8,,2044.17
171,13290,France,Aix en Provence,207,,8,,2156.25
172,13127,France,Vitrolles,321,,8,,2541.25
173,13001,France,Marseille 1er,535,,8,,5350
174,13008,France,Marseille 8ème,642,,8,,6955
175,13290,France,Aix en Provence,841,,8,,8760.42
176,13290,France,Aix en Provence,1017,,8,,9322.5
177,13002,France,Marseille 2ème,1003,,8,,10865.83
178,13001,France,Marseille 1er,977,,8,,11398.33
179,13290,France,Aix en Provence,1302,,8,,14647.5
180,13002,France,Marseille 2ème,1380,,8,,26450
181,13300,France,Salon de Provence,50,,8,,600
182,13290,France,Aix en Provence,37,,8,,616.67
183,13420,France,Gemenos,64,,8,,670
184,13090,France,Aix en Provence,70,,8,,700
185,13300,France,Salon de Provence,60,,8,,810
186,13014,France,Marseille 14eme Arrondissement,130,,8,,1030
187,13090,France,Aix en Provence,87,,8,,870
188,13170,France,Les Pennes Mirabeau,200,,8,,2000
189,13006,France,Marseille 6ème,214,,8,,2684
190,13821,France,La Penne-sur-Huveaune,230,,8,,2660
191,13127,France,Vitrolles,316,,8,,3160
192,13290,France,Aix en Provence,265,,8,,2870.83
193,13006,France,Marseille 6ème,378,,8,,4375.98
194,13013,France,Marseille 13ème,590,,8,,4916.67
195,13002,France,Marseille 2ème,253,,8,,8011.67
196,13010,France,Marseille 10ème,995,,8,,12022.92
197,13006,France,Marseille 6ème,16,,8,,329
198,13014,France,Marseille 14ème Arrondissement,27,,8,,350
199,13240,France,Septèmes-les-Vallons,42,,8,,450
0,21000,France,Dijon,112,,8,,1120
1,21000,France,Dijon,50,,8,,840
2,21000,France,Dijon,130,,8,,1200
3,21000,France,Dijon,170,,8,,1400
4,21000,France,Dijon,160,,8,,1650
5,21000,France,Dijon,124,,8,,1240
6,21000,France,Dijon,245,,8,,2041.67
7,21300,France,Chenôve,341,,8,,2699.58
8,21000,France,Dijon,260,,8,,3250
9,21000,France,Dijon,39,,8,,500
10,21000,France,Dijon,530,,8,,5079.17
11,21800,France,Quetigny,221,,8,,2399.17
12,21000,France,Dijon,86,,8,,848
13,21000,France,Dijon,80,,8,,3168
14,21300,France,Chenove,171,,8,,1050
15,21000,France,Dijon,152,,8,,2650
16,21000,France,Dijon,171,,8,,2058
17,21000,France,Dijon,44,,8,,2000
18,21300,France,Chenôve,140,,8,,475
19,21800,France,Quetigny,552,,8,,1633.33
20,21000,France,Dijon,120,,8,,6655.74
21,21000,France,Dijon,7899,,8,,1249.83
22,21000,France,Dijon,1167,,8,,105320
23,21000,France,Dijon,235,,8,,15560
24,21000,France,Dijon,403,,8,,2154.17
25,21000,France,Dijon,713,,8,,4833.3
26,21000,France,Dijon,120,,8,,8021.25
27,21000,France,Dijon,503,,8,,1250
28,21000,France,Dijon,112,,8,,5658.75
29,21000,France,Dijon,212,,8,,1120
30,21000,France,Dijon,489,,8,,1943.33
31,21000,France,Dijon,1438,,8,,4482.5
32,21000,France,Dijon,84,,8,,16776.67
33,21000,France,Dijon,114,,8,,658
34,21000,France,Dijon,110,,8,,760
35,21000,France,Dijon,112,,8,,825
36,21121,France,Fontaine les Dijon,152,,8,,840
37,21000,France,Dijon,161,,8,,1140
38,21300,France,Chenove,125,,8,,1207.5
39,21000,France,Dijon,168,,8,,1218.75
40,21000,France,Dijon,196,,8,,1400
41,21000,France,Dijon,152,,8,,1633.33
42,21000,France,Dijon,185,,8,,1695.82
43,21000,France,Dijon,245,,8,,1695.83
44,21000,France,Dijon,223,,8,,2041.67
45,21200,France,Beaune,210,,8,,2230
46,21000,France,Dijon,184,,8,,2362.5
47,21000,France,Dijon,330,,8,,2499.33
48,21000,France,Dijon,425,,8,,3300
49,21000,France,Dijon,,,8,,4320.83
50,21000,France,Dijon,530,,8,,5079.17
51,21000,France,Dijon,530,,8,,5079.17
52,21000,France,Dijon,603,,8,,5778.75
53,21000,France,Dijon,543,,8,,6108.75
54,21000,France,Dijon,685,,8,,6564.58
55,21000,France,Dijon,2920,,8,,34066.67
56,21000,France,Dijon,4645,,8,,44514.58
57,21000,France,Dijon,112,,8,,1213.33
58,21000,France,Dijon,124,,8,,1240
59,21300,France,Chenove,211,,8,,1406.67
60,21000,France,Dijon,237,,8,,2172.5
61,21300,France,Chenove,262,,8,,2510.83
62,21000,France,Dijon,253,,8,,2635.42
63,21000,France,Dijon,411,,8,,4623.75
64,21850,France,Saint Apollinaire,210,,8,,4900
65,21000,France,Dijon,460,,8,,5251.67
66,21850,France,Saint Apollinaire,700,,8,,5833.33
67,21000,France,Dijon,780,,8,,7150
68,21000,France,Dijon,1114,,8,,18168.41
69,21000,France,Dijon,1800,,8,,21000
70,21000,France,Dijon,130,,8,,1332.5
71,21000,France,Dijon,60,,8,,450
72,21000,France,Dijon,74,,8,,678.33
73,21000,France,Dijon,66,,8,,687.5
74,21800,France,Quetigny,115,,8,,862.5
75,21800,France,Quetigny,115,,8,,862.5
76,21800,France,Quetigny,115,,8,,862.5
77,21000,France,Dijon,100,,8,,916.67
78,21800,France,Quetigny,115,,8,,958.33
79,21300,France,Chenove,116,,8,,966.67
80,21000,France,Dijon,108,,8,,990
81,21000,France,Dijon,125,,8,,1041.67
82,21000,France,Dijon,159,,8,,1192.5
83,21800,France,Quetigny,141,,8,,1257.25
84,21000,France,Dijon,140,,8,,1283.33
85,21000,France,Dijon,129,,8,,1397.5
86,21000,France,Dijon,160,,8,,1466.67
87,21000,France,Dijon,161,,8,,1475.83
88,21000,France,Dijon,166,,8,,1660
89,21000,France,Dijon,185,,8,,1695.83
90,21000,France,Dijon,314,,8,,1962.5
91,21800,France,Quetigny,213,,8,,2130
92,21000,France,Dijon,178,,8,,2477.17
93,21300,France,Chenove,341,,8,,2699.58
94,21000,France,Dijon,480,,8,,3600
95,21000,France,Dijon,516,,8,,4300
96,21000,France,Dijon,750,,8,,7500
97,21000,France,Dijon,700,,8,,8458.33
98,21000,France,Dijon,86,,8,,537.5
99,21000,France,Dijon,65,,8,,541.67
100,21000,France,Dijon,54,,8,,702
101,21000,France,Dijon,100,,8,,1100
102,21160,France,Marsannay la Cote,220,,8,,1375
103,21000,France,Dijon,240,,8,,1500
104,21420,France,Savigny les Beaune,197,,8,,1559.58
105,21000,France,Dijon,155,,8,,1937.5
106,21000,France,Dijon,204,,8,,2040
107,21000,France,Dijon,466,,8,,3883.33
108,21000,France,Dijon,489,,8,,4482.5
109,21000,France,Dijon,364,,8,,5460
110,21200,France,Beaune,60,,8,,55000
111,21000,France,Dijon,130,,8,,1714.17
112,21600,France,Ouges,2000,,8,,18333.33
113,21000,France,Dijon,266,,8,,2750
0,25000,France,Besançon,90,,8,,1062.6
1,25800,France,Valdahon,51,,8,,684
2,25000,France,Besançon,78,,8,,500
3,25000,France,Besancon,68,,8,,810
4,25000,France,Besançon,94,,8,,770
5,25000,France,Besançon,49,,8,,900
6,25480,France,Ecole Valentin,53,,8,,8000
7,25200,France,Montbeliard,69,,8,,600
8,25200,France,Montbeliard,25,,8,,603.33
9,25200,France,Montbeliard,363,,8,,840
10,25200,France,Montbeliard,,,8,,310
11,25000,France,Besancon,,,8,,3932.5
0,29480,France,Le Relecq Kerhuon,296,,8,,1998
1,29000,France,Quimper,92,,8,,890
2,29000,France,Quimper,110,,8,,1380
3,29200,France,Brest,69,,8,,517.5
4,29200,France,Brest,130,,8,,1592.5
5,29850,France,Gouesnou,170,,8,,1182.92
6,29490,France,Guipavas,175.8,,8,,2094.95
7,29200,France,Brest,220,,8,,2621.67
8,29490,France,Guipavas,350,,8,,4229.17
9,29200,France,Brest,395,,8,,4410.83
10,29200,France,Brest,494,,8,,6916
11,29200,France,Brest,153,,8,,1810.5
12,29490,France,Guipavas,896,,8,,10154.67
13,29200,France,Brest,62,,8,,750
14,29280,France,Plouzan&#233;,437,,8,,3277.5
15,29490,France,Guipavas,1250,,8,,15937.5
16,29000,France,Quimper,66,,8,,500
17,29000,France,Quimper,206.93,,8,,2845.79
18,29850,France,Gouesnou,927,,8,,6952.5
19,29200,France,Brest,76,,8,,696.67
20,29490,France,Guipavas,152,,8,,1520
21,29490,France,Guipavas,87,,8,,630.75
22,29200,France,Brest,70,,8,,1149.17
23,29490,France,Guipavas,178,,8,,2225
24,29850,France,Gouesnou,167,,8,,1182.92
25,29000,France,Quimper,105,,8,,1380
26,29000,France,Quimper,56,,8,,607
27,29900,France,Concarneau,19,,8,,580
28,29000,France,Quimper,39,,8,,420
29,29200,France,Brest,71,,8,,591.67
30,29000,France,Quimper,92,,8,,890
31,29000,France,Quimper,20,,8,,1380
32,29600,France,Morlaix,147,,8,,250
33,29600,France,Morlaix,373,,8,,1225
34,29200,France,Brest,40,,8,,2175
35,29200,France,Brest,78,,8,,450
36,29200,France,Brest,285,,8,,900
37,29200,France,Brest,46,,8,,3325
38,29200,France,Brest,45,,8,,287
39,29200,France,Brest,60,,8,,375
40,29200,France,Brest,114,,8,,750
41,29200,France,Brest,100,,8,,855
42,29600,France,Morlaix,111,,8,,1000
43,29200,France,Brest,155,,8,,1017
44,29200,France,Brest,89,,8,,1550
45,29200,France,Brest,89,,8,,630
46,29200,France,Brest,105,,8,,630
47,29200,France,Brest,227,,8,,875
48,29200,France,Brest,76,,8,,1135
49,29200,France,Brest,,,8,,2090
50,29200,France,Brest,1219,,8,,8634
51,29200,France,Brest,1742,,8,,13790
52,29900,France,Concarneau,70,,8,,799
53,29200,France,Brest,95.81,,8,,1101.82
54,29200,France,Brest,94.73,,8,,1105.18
55,29400,France,Landivisiau,280,,8,,2249.8
56,29200,France,Brest,287,,8,,3491.83
57,29200,France,Brest,650,,8,,6175
58,29200,France,Brest,150,,8,,1537.5
59,29200,France,Brest,15,,8,,225
60,29200,France,Brest,120,,8,,650
61,29200,France,Brest,110,,8,,733.33
62,29200,France,Brest,140,,8,,1680
63,29200,France,Brest,224,,8,,3136
64,29490,France,Guipavas,500,,8,,5000
65,29000,France,Quimper,54,,8,,595
66,29180,France,Guengat,170,,8,,650
67,29200,France,Brest,450,,8,,3937.5
68,29490,France,Guipavas,387,,8,,4837.5
69,29200,France,Brest,88,,8,,894.67
70,29200,France,Brest,174.25,,8,,1937.5
71,29200,France,Brest,120,,8,,900
72,29200,France,Brest,171,,8,,1738.5
73,29000,France,Quimper,110,,8,,800
74,29200,France,Brest,177,,8,,944
75,29200,France,Brest,216,,8,,1332
76,29200,France,Brest,538,,8,,3093.5
77,29000,France,Quimper,82,,8,,550
78,29170,France,Fouesnant,50,,8,,750
79,29260,France,Lesneven,146,,8,,1460
80,29170,France,Saint Evarzec,350,,8,,3500
81,29000,France,Quimper,110,,8,,1000
82,29000,France,Quimper,110,,8,,1200
83,29000,France,Quimper,180,,8,,2520
84,29000,France,Quimper,210,,8,,2940
