,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
159,30410,France,Molieres sur Ceze,30,,4,,45000
160,30125,France,Saumane,442,,4,,49000
161,30560,France,Saint Hilaire de Brethmas,579,,4,,54000
162,30380,France,St Christol les Ales,351,,4,,59500
163,30190,France,St Genies de Malgoires,560,,4,,59900
164,30700,France,Uzès,1700,,4,,64500
165,30580,France,Navacelles,600,,4,,65500
166,30290,France,St Victor la Coste,252,,4,,66900
167,30730,France,Montpezat,650,,4,,67900
168,30330,France,Le Pin,2988,,4,,70000
169,30170,France,Monoblet,702,,4,,71000
170,30200,France,Bagnols-sur-Cèze,545,,4,,71000
171,30130,France,Pont St Esprit,500,,4,,74000
172,30290,France,St Victor la Coste,246,,4,,74900
173,30900,France,Nîmes,1600,,4,,75000
174,30500,France,Saint Ambroix,533,,4,,77000
175,30290,France,Laudun-l'Ardoise,918,,4,,82080
176,30190,France,St Genies de Malgoires,1986,,4,,84900
177,30120,France,Le Vigan,1953,,4,,85000
178,30570,France,Valleraugue,863,,4,,85000
179,30260,France,Quissac,838,,4,,92950
180,30260,France,Quissac,1194,,4,,92950
181,30500,France,St Ambroix,1130,,4,,93000
182,30260,France,Quissac,1085,,4,,99000
183,30260,France,Quissac,353,,4,,99000
184,30420,France,Calvisson,477,,4,,101000
185,30650,France,Rochefort du Gard,500,,4,,103900
186,30650,France,Rochefort du Gard,622,,4,,109900
187,30250,France,Salinelles,633,,4,,115000
188,30320,France,Poulx,1000,,4,,120000
189,30150,France,Saint-Geniès-de-Comolas,549,,4,,125000
190,30660,France,Gallargues-le-Montueux,751,,4,,130000
191,30870,France,Clarensac,775,,4,,133500
192,30260,France,Carnas,500,,4,,133750
193,30220,France,Saint-Laurent-d'Aigouze,5500,,4,,158500
194,30580,France,Vallerargues,3283,,4,,167000
195,30260,France,Carnas,2191,,4,,194250
196,30900,France,Nimes,1500,,4,,198000
197,30620,France,Uchaud,2340,,4,,198000
198,30900,France,Nîmes,4000,,4,,210000
199,30000,France,Nimes,,,4,,247000
0,31270,France,Cugnaux,830,,4,,178800
1,31410,France,Le Fauga,516,,4,,77000
2,31390,France,Carbonne,900,,4,,86500
3,31620,France,Bouloc,1014,,4,,120000
4,31600,France,Lherm,1274,,4,,89000
5,31330,France,Larra,760,,4,,77000
6,31870,France,Beaumont-sur-Lèze,1127,,4,,90000
7,31840,France,Aussonne,530,,4,,140000
8,31400,France,Toulouse,744,,4,,235000
9,31390,France,Carbonne,802,,4,,79900
10,31380,France,Garidech,544,,4,,115000
11,31270,France,Frouzins,335,,4,,117000
12,31530,France,Lévignac,2075,,4,,105000
13,31340,France,Villemur sur Tarn,838,,4,,59000
14,31330,France,Merville,402,,4,,80000
15,31600,France,Saubens,1100,,4,,107000
16,31450,France,Labastide Beauvoir,1800,,4,,98000
17,31600,France,Lamasquere,703,,4,,102500
18,31150,France,Gratentour,605,,4,,115000
19,31150,France,Gratentour,700,,4,,125000
20,31370,France,Rieumes,3007,,4,,80000
21,31620,France,Bouloc,743,,4,,82000
22,31310,France,Rieux Volvestre,1600,,4,,43960
23,31290,France,Gardouch,2250,,4,,47500
24,31240,France,L Union,450,,4,,162000
25,31380,France,Montastruc-la-Conseillere,920,,4,,90000
26,31450,France,Ayguesvives,1500,,4,,113500
27,31830,France,Plaisance du Touch,631,,4,,139100
28,31000,France,Toulouse,16000,,4,,259000
29,31330,France,Larra,7700,,4,,360000
30,31460,France,Caraman,524,,4,,47000
31,31460,France,Caraman,700,,4,,51000
32,31310,France,Montesquieu-Volvestre,83375,,4,,46158
33,31450,France,Fourquevaux,741,,4,,108000
34,31120,France,Roquettes,1000,,4,,156400
35,31120,France,Roquettes,1280,,4,,180700
36,31670,France,Labege,972,,4,,198000
37,31830,France,Plaisance du Touch,850,,4,,145000
38,31360,France,St Martory,1200,,4,,20000
39,31550,France,Cintegabelle,902,,4,,65000
40,31800,France,Labarthe-Rivière,1719,,4,,32000
41,31310,France,Gensac sur Garonne,500,,4,,33000
42,31430,France,Le Fousseret,1528,,4,,40000
43,31310,France,Rieux,2269,,4,,50000
44,31560,France,Calmont,1241,,4,,53000
45,31550,France,Cintegabelle,1200,,4,,56500
46,31330,France,Ondes,357,,4,,69000
47,31380,France,Gragnague,462,,4,,69000
48,31810,France,Venerque,383,,4,,71200
49,31810,France,Venerque,464,,4,,75000
50,31290,France,Gardouch,655,,4,,77500
51,31370,France,Rieumes,2518,,4,,79000
52,31810,France,Venerque,501,,4,,79000
53,31330,France,Ondes,436,,4,,79300
54,31290,France,Gardouch,685,,4,,79500
55,31600,France,Labastidette,505,,4,,82500
56,31810,France,Venerque,574,,4,,84500
57,31870,France,Beaumont-sur-Lèze,900,,4,,86000
58,31810,France,Venerque,628,,4,,87900
59,31410,France,Longages,900,,4,,89500
60,31620,France,Fronton,1130,,4,,95000
61,31660,France,Buzet sur Tarn,787,,4,,97000
62,31600,France,Muret,1000,,4,,97500
63,31530,France,Lévignac,1500,,4,,98000
64,31620,France,Fronton,1134,,4,,100000
65,31660,France,Buzet sur Tarn,861,,4,,102000
66,31560,France,Nailloux,1439,,4,,102000
67,31600,France,Muret,729,,4,,112000
68,31620,France,Fronton,1200,,4,,116000
69,31600,France,Lherm,1831,,4,,119000
70,31600,France,Lherm,1831,,4,,119000
71,31560,France,Nailloux,3000,,4,,135525
72,31220,France,Cazeres,4100,,4,,147500
73,31380,France,Montastruc la Conseillere,522,,4,,149500
74,31560,France,Nailloux,2915,,4,,155500
75,31770,France,Colomiers,630,,4,,158000
76,31620,France,Fronton,100000,,4,,159000
77,31780,France,Castelginest,1200,,4,,190000
78,31770,France,Colomiers,631,,4,,192000
79,31180,France,Rouffiac Tolosan,1462,,4,,229000
80,31320,France,Vigoulet Auzil,1500,,4,,230000
81,31620,France,Castelnau d Estretefonds,99641,,4,,262000
82,31410,France,Capens,160000,,4,,315000
83,31520,France,Ramonville St Agne,9200,,4,,320000
84,31330,France,Grenade,600,,4,,75000
85,31800,France,Saint-Gaudens,1758,,4,,32000
86,31660,France,Bessieres,168,,4,,39500
87,31310,France,Gensac sur Garonne,700,,4,,44600
88,31340,France,Villemur-sur-Tarn,2764,,4,,53000
89,31560,France,Nailloux,659,,4,,59000
90,31370,France,Rieumes,1250,,4,,63000
91,31340,France,Villemur-sur-Tarn,2000,,4,,63000
92,31410,France,Longages,414,,4,,64000
93,31560,France,Montgeard,500,,4,,66000
94,31410,France,Longages,446,,4,,66000
95,31380,France,Montastruc-la-Conseillère,1035,,4,,67000
96,31330,France,Ondes,355,,4,,69000
97,31260,France,Figarol,9617,,4,,70000
98,31810,France,Venerque,383,,4,,71200
99,31330,France,Grenade,390,,4,,73000
100,31330,France,Merville,245,,4,,74000
101,31290,France,Villefranche de Lauragais,1210,,4,,74000
102,31310,France,Gensac sur Garonne,1200,,4,,74600
103,31620,France,Bouloc,550,,4,,75000
104,31390,France,Carbonne,1000,,4,,75000
105,31340,France,Villemur-sur-Tarn,1400,,4,,76000
106,31330,France,Ondes,412,,4,,78000
107,31290,France,Gardouch,550,,4,,79000
108,31620,France,Castelnau-d'Estrétefonds,445,,4,,79500
109,31390,France,Carbonne,695,,4,,79900
110,31460,France,Verfeil,2000,,4,,80000
111,31470,France,Fonsorbes,304,,4,,82000
112,31390,France,Carbonne,1020,,4,,83000
113,31410,France,Saint Hilaire,490,,4,,83000
114,31390,France,Carbonne,1628,,4,,85000
115,31870,France,Beaumont-sur-Lèze,1021,,4,,88000
116,31620,France,Bouloc,940,,4,,89000
117,31470,France,Sainte-Foy-de-Peyrolieres,741,,4,,90000
118,31390,France,Salles sur Garonne,2259,,4,,93000
119,31470,France,Sainte-Foy-de-Peyrolieres,830,,4,,93000
120,31410,France,Noe,1200,,4,,94500
121,31470,France,Sainte-Foy-de-Peyrolieres,1083,,4,,97000
122,31620,France,Saint Rustice,2000,,4,,99000
123,31560,France,Nailloux,3086,,4,,99900
124,31290,France,Mauremont,1000,,4,,102000
125,31290,France,Villenouvelle,1571,,4,,102000
126,31870,France,Beaumont-sur-Lèze,1839,,4,,103000
127,31590,France,Verfeil,1000,,4,,105000
128,31600,France,Muret,673,,4,,105500
129,31860,France,Pins Justaret,718,,4,,106000
130,31600,France,Saubens,1130,,4,,109000
131,31700,France,Mondonville,1100,,4,,115000
132,31490,France,Leguevin,1000,,4,,118000
133,31000,France,Gragnague,535,,4,,120000
134,31600,France,Muret,1133,,4,,122300
135,31620,France,Bouloc,786,,4,,123000
136,31600,France,Lherm,1844,,4,,124500
137,31600,France,Labastidette,1253,,4,,135272
138,31840,France,Aussonne,900,,4,,156000
139,31290,France,Avignonet Lauragais,85,,4,,175000
140,31180,France,Rouffiac-Tolosan,1000,,4,,176000
141,31200,France,Toulouse,678,,4,,183000
142,31400,France,Toulouse,650,,4,,224000
143,31400,France,Toulouse,624,,4,,234000
144,31400,France,Toulouse,2620,,4,,357000
145,31790,France,Saint-Jory,3103,,4,,358000
146,31400,France,Toulouse,27,,4,,375000
147,31500,France,Toulouse,2000,,4,,630000
148,31270,France,Villeneuve Tolosane,36242,,4,,2536940
149,31460,France,Cambiac,3580,,4,,99000
150,31180,France,Lapeyrouse-Fossat,2780,,4,,159000
151,31800,France,Valentine,3000,,4,,37000
152,31800,France,Saint-Gaudens,1530,,4,,39000
153,31370,France,Rieumes,827,,4,,53000
154,31220,France,Cazeres,800,,4,,54120
155,31410,France,St Sulpice sur Leze,1687,,4,,55000
156,31250,France,Revel,863,,4,,55670
157,31220,France,Cazeres,305,,4,,56280
158,31530,France,Montaigut sur Save,384,,4,,62900
159,31000,France,Lagardelle-sur-Leze,1000,,4,,63000
160,31390,France,Carbonne,354,,4,,70000
161,31530,France,Montaigut sur Save,916,,4,,70500
162,31410,France,Longages,388,,4,,72900
163,31530,France,Montaigut sur Save,505,,4,,78900
164,31530,France,Lasserre,502,,4,,79500
165,31530,France,Lasserre,800,,4,,81500
166,31450,France,Ayguesvives,500,,4,,84000
167,31150,France,Bruguieres,578,,4,,85000
168,31530,France,Lasserre,517,,4,,85000
169,31530,France,Lasserre,514,,4,,85000
170,31530,France,Lasserre,661,,4,,86000
171,31530,France,Lasserre,517,,4,,87000
172,31530,France,Lasserre,630,,4,,87000
173,31530,France,Lasserre,632,,4,,87000
174,31530,France,Lasserre,634,,4,,87000
175,31530,France,Lasserre,636,,4,,87000
176,31530,France,Lasserre,634,,4,,87000
177,31530,France,Lasserre,1143,,4,,89000
178,31410,France,Longages,382,,4,,89000
179,31000,France,Gragnague,1515,,4,,95000
180,31410,France,St Sulpice sur Leze,1122,,4,,95550
181,31620,France,Fronton,500,,4,,99990
182,31450,France,Montgiscard,854,,4,,105000
183,31620,France,Castelnau-d'Estrétefonds,508,,4,,105000
184,31380,France,Garidech,1000,,4,,109000
185,31530,France,Lasserre,972,,4,,110000
186,31530,France,Montaigut sur Save,573,,4,,117000
187,31620,France,Labastide Saint Sernin,2869,,4,,119350
188,31380,France,Villaries,640,,4,,123000
189,31600,France,Seysses,570,,4,,125500
190,31140,France,Pechbonnieu,1200,,4,,127000
191,31370,France,Rieumes,1194,,4,,130000
192,31380,France,Montastruc-la-Conseillere,1002,,4,,130500
193,31790,France,St Sauveur,830,,4,,139000
194,31000,France,Toulouse,1224,,4,,155000
195,31180,France,Lapeyrouse Fossat,730,,4,,159000
196,31120,France,Lacroix-Falgarde,2800,,4,,175000
197,31850,France,Beaupuy,1200,,4,,179000
198,31780,France,Castelginest,755,,4,,200000
199,31000,France,Toulouse,,,4,,222600
0,33290,France,Parempuyre,360,,4,,97000
1,33770,France,Salles,1500,,4,,104000
2,33160,France,Saint-Aubin-de-Médoc,1000,,4,,200000
3,33500,France,Libourne,2383,,4,,218400
4,33121,France,Carcans,931,,4,,147200
5,33130,France,Begles,700,,4,,200000
6,33240,France,Cubzac les Ponts,6674,,4,,55000
7,33130,France,Bègles,175,,4,,179800
8,33112,France,Saint-Laurent-Médoc,812,,4,,85000
9,33440,France,Ambarès-et-Lagrave,800,,4,,97000
10,33650,France,Saint-Selve,22000,,4,,98880
11,33560,France,Carbon-Blanc,942,,4,,2541000
12,33650,France,Saint-Médard-d'Eyrans,350,,4,,120000
13,33600,France,Pessac,850,,4,,186000
14,33990,France,Hourtin,17883,,4,,75000
15,33127,France,Martignas sur Jalle,1060,,4,,165000
16,33450,France,Izon,150,,4,,115000
17,33470,France,Gujan-Mestras,1242,,4,,99000
18,33920,France,Saint Savin,1425,,4,,19000
19,33920,France,St Savin,502,,4,,46000
20,33910,France,St Denis de Pile,4300,,4,,48000
21,33190,France,Noaillac,960,,4,,49000
22,33160,France,Saint-Aubin-de-Médoc,980,,4,,200000
23,33160,France,Saint-Aubin-de-Médoc,936,,4,,210000
24,33590,France,Saint Vivien de Medoc,2597,,4,,32900
25,33590,France,Saint Vivien de Medoc,1161,,4,,44300
26,33590,France,Grayan et l'Hopital,545,,4,,48300
27,33680,France,Lacanau,702,,4,,115000
28,33680,France,Lacanau,699,,4,,126000
29,33910,France,St Denis de Pile,715,,4,,39900
30,33240,France,Saint Andre de Cubzac,503,,4,,45000
31,33370,France,Yvrac,1500,,4,,124500
32,33650,France,Saucats,819,,4,,125000
33,33480,France,Brach,1793,,4,,87500
34,33450,France,Saint-Loubès,1118,,4,,129000
35,33780,France,Soulac sur Mer,1139,,4,,134000
36,33560,France,Ste Eulalie,1100,,4,,119900
37,33138,France,Lanton,1325,,4,,126000
38,33650,France,Saucats,727,,4,,130000
39,33850,France,Leognan,2000,,4,,179000
40,33190,France,Hure,2200,,4,,34000
41,33190,France,Fontet,604,,4,,60000
42,33450,France,Saint-Loubès,1071,,4,,89000
43,33670,France,Sadirac,1058,,4,,125100
44,33360,France,Quinsac,1800,,4,,165500
45,33290,France,Le Pian-Médoc,605,,4,,320000
46,33950,France,Lège-Cap-Ferret,360,,4,,650000
47,33700,France,Merignac,607,,4,,932400
48,33450,France,Izon,8300,,4,,86000
49,33710,France,Prignac et Marcamps,,,4,,199500
50,33450,France,St Loubes,888,,4,,119000
51,33210,France,Langon,1500,,4,,29000
52,33410,France,Cardan,1455,,4,,60000
53,33420,France,Espiet,1000,,4,,73000
54,33410,France,Rions,868,,4,,75000
55,33750,France,Beychac et Caillau,450,,4,,75000
56,33760,France,Romagne,700,,4,,76000
57,33780,France,Soulac sur Mer,1250,,4,,82000
58,33450,France,Izon,549,,4,,82000
59,33780,France,Soulac sur Mer,1769,,4,,87000
60,33770,France,Salles,1500,,4,,104000
61,33360,France,Cénac,330,,4,,105600
62,33210,France,Pujols-sur-Ciron,2358,,4,,110000
63,33290,France,Blanquefort,291,,4,,120000
64,33750,France,Beychac et Caillau,1280,,4,,120041
65,33360,France,Cenac,630,,4,,123500
66,33770,France,Salles,1988,,4,,130000
67,33160,France,St Aubin de Medoc,1000,,4,,150000
68,33260,France,La Teste de Buch,413,,4,,200000
69,33160,France,Saint-Médard-en-Jalles,600,,4,,220000
70,33160,France,St Aubin de Medoc,1007,,4,,220000
71,33380,France,Mios,8700,,4,,223579
72,33830,France,Belin Beliet,930,,4,,77000
73,33450,France,Izon,921,,4,,102000
74,33450,France,St Loubes,1075,,4,,123000
75,33860,France,Reignac,494,,4,,5000
76,33390,France,St Paul,862,,4,,24300
77,33340,France,Bégadan,1180,,4,,33000
78,33190,France,Blaignac,1685,,4,,42000
79,33340,France,Saint-Germain-d'Esteuil,1200,,4,,43000
80,33230,France,Abzac,625,,4,,49000
81,33240,France,Virsac,550,,4,,50000
82,33910,France,Saint-Denis-de-Pile,500,,4,,54960
83,33500,France,Les Billaux,670,,4,,55000
84,33930,France,Vendays Montalivet,1279,,4,,60000
85,33620,France,Cavignac,640,,4,,60700
86,33123,France,Le Verdon sur Mer,1231,,4,,65000
87,33390,France,Saint-Paul,2300,,4,,65000
88,33930,France,Vendays Montalivet,1642,,4,,66000
89,33410,France,Rions,812,,4,,75000
90,33760,France,Bellefond,7012,,4,,88200
91,33880,France,St Caprais de Bordeaux,700,,4,,94750
92,33370,France,Fargues-Saint-Hilaire,440,,4,,128000
93,33590,France,Grayan-et-l'Hôpital,11638,,4,,144000
94,33600,France,Pessac,480,,4,,156750
95,33650,France,Martillac,816,,4,,166384
96,33127,France,Saint-Jean-d'Illac,850,,4,,169997
97,33850,France,Léognan,500,,4,,180000
98,33160,France,St Medard en Jalles,575,,4,,184000
99,33650,France,La Brede,3000,,4,,268000
100,33000,France,Bordeaux,140,,4,,345000
101,33870,France,Vayres,1250,,4,,90000
102,33890,France,Juillac,497,,4,,22500
103,33860,France,Marcillac,900,,4,,23000
104,33430,France,Gajac,1000,,4,,24000
105,33230,France,Saint-Médard-de-Guizières,644,,4,,25000
106,33790,France,Pellegrue,954,,4,,28000
107,33250,France,Cissac-Medoc,777,,4,,29000
108,33330,France,Saint-Émilion,1110,,4,,30000
109,33660,France,Porchères,810,,4,,30000
110,33570,France,Petit-Palais-et-Cornemps,1041,,4,,33000
111,33250,France,Cissac-Medoc,1600,,4,,33000
112,33340,France,Gaillan en Medoc,1040,,4,,39500
113,33340,France,Saint-Germain-d'Esteuil,1700,,4,,39500
114,33340,France,Gaillan en Medoc,2200,,4,,39950
115,33430,France,Birac,1000,,4,,40000
116,33113,France,Saint-Symphorien,1823,,4,,40000
117,33540,France,Sauveterre-de-Guyenne,2055,,4,,41000
118,33580,France,Monsegur,1300,,4,,44000
119,33420,France,Rauzan,1665,,4,,44000
120,33910,France,St Martin du Bois,443,,4,,44500
121,33210,France,Toulenne,900,,4,,45000
122,33620,France,Cubnezais,1600,,4,,45000
123,33710,France,Teuillac,500,,4,,46000
124,33550,France,Capian,1930,,4,,48000
125,33710,France,Bourg,700,,4,,48990
126,33710,France,Tauriac,600,,4,,49000
127,33141,France,Villegouge,400,,4,,49000
128,33240,France,Virsac,600,,4,,49500
129,33141,France,Villegouge,1000,,4,,53000
130,33490,France,Saint-Macaire,391,,4,,53990
131,33240,France,Virsac,850,,4,,54000
132,33720,France,Illats,690,,4,,55000
133,33141,France,Villegouge,1024,,4,,58000
134,33230,France,Abzac,600,,4,,59000
135,33240,France,Saint-André-de-Cubzac,618,,4,,59990
136,33126,France,Fronsac,670,,4,,60000
137,33240,France,Saint-André-de-Cubzac,2000,,4,,61000
138,33250,France,Cissac-Médoc,568,,4,,64500
139,33240,France,Virsac,2000,,4,,64500
140,33340,France,Gaillan en Medoc,2000,,4,,66000
141,33340,France,Gaillan en Medoc,577,,4,,66000
142,33240,France,Virsac,577,,4,,68000
143,33240,France,Virsac,800,,4,,68500
144,33127,France,Martignas-sur-Jalle,1040,,4,,68990
145,33670,France,La Sauve,800,,4,,69000
146,33450,France,Saint-Loubès,636,,4,,70000
147,33240,France,St Andre de Cubzac,930,,4,,71000
148,33830,France,Belin-Béliet,762,,4,,74990
149,33440,France,Ambarès-et-Lagrave,,,4,,75000
150,33880,France,St Caprais de Bordeaux,401,,4,,80000
151,33380,France,Mios,500,,4,,83000
152,33440,France,Ambarès-et-Lagrave,840,,4,,85000
153,33127,France,Martignas-sur-Jalle,1200,,4,,88990
154,33980,France,Audenge,10000,,4,,90000
155,33640,France,Castres-Gironde,649,,4,,95000
156,33640,France,Castres-Gironde,424,,4,,95000
157,33750,France,Camarsac,960,,4,,95000
158,33450,France,Saint-Sulpice-et-Cameyrac,1500,,4,,95000
159,33640,France,Beautiran,739,,4,,97000
160,33640,France,Beautiran,728,,4,,97000
161,33640,France,Beautiran,732,,4,,97000
162,33370,France,Salleboeuf,800,,4,,98000
163,33500,France,Libourne,1500,,4,,99000
164,33640,France,Castres-Gironde,605,,4,,100000
165,33640,France,Beautiran,861,,4,,104000
166,33640,France,Beautiran,908,,4,,105000
167,33370,France,Tresses,519,,4,,106000
168,33640,France,Beautiran,1087,,4,,108000
169,33640,France,Portets,1450,,4,,110000
170,33450,France,Izon,1000,,4,,110000
171,33240,France,Saint-André-de-Cubzac,1374,,4,,112672
172,33370,France,Salleboeuf,950,,4,,115000
173,33370,France,Tresses,519,,4,,120000
174,33770,France,Salles,1389,,4,,120000
175,33380,France,Mios,970,,4,,124800
176,33370,France,Yvrac,550,,4,,125000
177,33370,France,Fargues-Saint-Hilaire,500,,4,,125000
178,33370,France,Pompignac,1040,,4,,129000
179,33370,France,Salleboeuf,850,,4,,129000
180,33650,France,Saucats,1790,,4,,132000
181,33380,France,Biganos,672,,4,,136990
182,33290,France,Le Pian-Médoc,800,,4,,140000
183,33290,France,Blanquefort,630,,4,,150000
184,33980,France,Audenge,710,,4,,155000
185,33650,France,Saucats,1350,,4,,157000
186,33650,France,Martillac,842,,4,,161185
187,33650,France,Martillac,919,,4,,163260
188,33127,France,Saint-Jean-d'Illac,850,,4,,165000
189,33700,France,Mérignac,476,,4,,166300
190,33610,France,Cestas,800,,4,,180000
191,33700,France,Mérignac,240,,4,,195000
192,33700,France,Mérignac,622,,4,,200000
193,33240,France,Saint-Laurent-d'Arce,3726,,4,,232000
194,33290,France,Le Pian-Médoc,1500,,4,,242000
195,33680,France,Le Porge,1240,,4,,250000
196,33260,France,La Teste-de-Buch,859,,4,,254000
197,33700,France,Mérignac,3000,,4,,260000
198,33680,France,Lacanau,640,,4,,263000
199,33200,France,Cauderan,239,,4,,263250
0,34560,France,Poussan,20,,4,,78500
1,34560,France,Poussan,438,,4,,159400
2,34160,France,Castries,556,,4,,159000
3,34440,France,Colombiers,2000,,4,,80000
4,34190,France,Brissac,1100,,4,,99500
5,34800,France,Clermont-l'Hérault,120,,4,,32000
6,34000,France,Montpellier,328,,4,,239000
7,34110,France,Frontignan,428,,4,,147000
8,34725,France,Saint Andre de Sangonis,6193,,4,,200000
9,34725,France,Saint Andre de Sangonis,3999,,4,,125000
10,34310,France,Capestang,280,,4,,59900
11,34120,France,Pézenas,415,,4,,170000
12,34560,France,Poussan,600,,4,,159400
13,34130,France,Mudaison,2642,,4,,220000
14,34700,France,Usclas du Bosc,2854,,4,,139100
15,34700,France,Usclas du Bosc,8406,,4,,149800
16,34800,France,Octon,6296,,4,,265000
17,34700,France,Usclas du Bosc,535,,4,,330750
18,34000,France,Montpellier,36920,,4,,349000
19,34660,France,Cournonsec,3202,,4,,130000
20,34330,France,La Salvetat sur Agout,310,,4,,80000
21,34120,France,Tourbes,300,,4,,69900
22,34140,France,Meze,383,,4,,140000
23,34970,France,Lattes,626,,4,,255000
24,34160,France,Castries,770,,4,,149000
25,34700,France,Saint Jean de la Blaquiere,3000,,4,,79000
26,34570,France,Murviel les Montpellier,300,,4,,29500
27,34160,France,Sussargues,800,,4,,130000
28,34980,France,Montferrier sur Lez,6924,,4,,309000
29,34340,France,Marseillan,4000,,4,,27000
30,34320,France,Nizas,20200,,4,,30000
31,34230,France,Puilacher,4110,,4,,35000
32,34160,France,Saint-Geniès-des-Mourgues,265,,4,,44000
33,34110,France,Frontignan Plage,1000,,4,,48000
34,34210,France,La Livinière,2200,,4,,56000
35,34210,France,Cesseras,385,,4,,63000
36,34500,France,Beziers,300,,4,,67000
37,34230,France,Plaissan,48930,,4,,69000
38,34230,France,Puilacher,20000,,4,,75000
39,34320,France,Gabian,7430,,4,,85000
40,34110,France,Vic la Gardiole,500,,4,,86000
41,34230,France,Paulhan,900,,4,,87000
42,34800,France,Nébian,1275,,4,,90000
43,34310,France,Quarante,390,,4,,93500
44,34120,France,Pezenas,1000,,4,,99900
45,34600,France,Hérépian,825,,4,,103000
46,34800,France,Octon,730,,4,,105000
47,34800,France,Clermont-l'Hérault,563,,4,,108000
48,34320,France,Roujan,1153,,4,,108150
49,34550,France,Bessan,,,4,,150000
50,34510,France,Florensac,600,,4,,154500
51,34380,France,Viols-le-Fort,2885,,4,,200000
52,34380,France,Viols-le-Fort,1000,,4,,235000
53,34800,France,Brignac,1000,,4,,241000
54,34090,France,Allée Mac Laren,700,,4,,269000
55,34200,France,Sete,457,,4,,320000
56,34280,France,La Grande Motte,409,,4,,388000
57,34280,France,La Grande Motte,618,,4,,618000
58,34120,France,Pezenas,450,,4,,998000
59,34210,France,Ferrals les Montagnes,1300,,4,,11500
60,34340,France,Marseillan,4400,,4,,10500
61,34140,France,Loupian,5743,,4,,15300
62,34340,France,Marseillan,1369,,4,,28000
63,34390,France,St  Julien d'Olargues,600,,4,,54000
64,34800,France,Salasc,290,,4,,64500
65,34800,France,Clermont-l'Hérault,300,,4,,69000
66,34800,France,Clermont-l'Hérault,900,,4,,70000
67,34210,France,Aigues-Vives,365,,4,,70000
68,34800,France,Clermont-l'Hérault,410,,4,,75500
69,34230,France,Plaissan,315,,4,,75900
70,34440,France,Nissan Lez Enserune,470,,4,,77000
71,34230,France,Plaissan,770,,4,,79900
72,34700,France,Saint-Jean-de-la-Blaquière,525,,4,,80000
73,34360,France,Saint-Chinian,460,,4,,80000
74,34230,France,Plaissan,460,,4,,80900
75,34230,France,Plaissan,465,,4,,80900
76,34230,France,Plaissan,1410,,4,,81900
77,34240,France,Lamalou-les-Bains,500,,4,,85000
78,34230,France,Bélarga,1000,,4,,85000
79,34210,France,Aigues-Vives,184,,4,,87000
80,34400,France,Lunel Viel,689,,4,,89000
81,34800,France,Octon,800,,4,,90000
82,34360,France,Pierrerue,645,,4,,90000
83,34230,France,Plaissan,640,,4,,96000
84,34230,France,Plaissan,184,,4,,96000
85,34000,France,Cournonterral,224,,4,,97900
86,34400,France,Lunel Viel,900,,4,,99000
87,34360,France,Pierrerue,2620,,4,,105000
88,34360,France,Pierrerue,327,,4,,105000
89,34400,France,Lunel Viel,1500,,4,,109000
90,34190,France,Laroque,39328,,4,,112000
91,34400,France,Lunel-Viel,497,,4,,113000
92,34550,France,Bessan,251,,4,,117000
93,34000,France,Lunel-Viel,288,,4,,117900
94,34000,France,Saint-Drezery,2591,,4,,119900
95,34360,France,Saint-Chinian,454,,4,,122000
96,34800,France,Clermont-l'Hérault,281,,4,,125000
97,34000,France,Cournonterral,352,,4,,127900
98,34420,France,Portiragnes,348,,4,,128000
99,34450,France,Portiragnes,,,4,,149200
100,34500,France,Beziers,349,,4,,149600
101,34450,France,Portiragnes,367,,4,,155000
102,34150,France,La Boissiere,1500,,4,,160000
103,34160,France,Saint-Genies-des-Mourgues,398,,4,,168000
104,34160,France,Saint-Genies-des-Mourgues,403,,4,,168000
105,34160,France,Saint-Genies-des-Mourgues,411,,4,,173250
106,34800,France,Octon,1923,,4,,188000
107,34160,France,Castries,695,,4,,199000
108,34450,France,Portiragnes,499,,4,,204000
109,34150,France,Gignac,1400,,4,,205000
110,34000,France,Montpellier,315,,4,,220000
111,34140,France,Bouzigues,514,,4,,220000
112,34000,France,Montpellier,315,,4,,220000
113,34450,France,Portiragnes,570,,4,,238000
114,34000,France,Montpellier,432,,4,,250000
115,34140,France,Meze,468,,4,,272000
116,34450,France,Portiragnes,656,,4,,284000
117,34170,France,Castelnau le Lez,453,,4,,287500
118,34450,France,Portiragnes,680,,4,,290000
119,34170,France,Castelnau le Lez,1060,,4,,318000
120,34120,France,Pézenas,1900,,4,,328000
121,34500,France,Beziers,866,,4,,359000
122,34000,France,La Grande Motte,372,,4,,395000
123,34340,France,Marseillan,3000,,4,,68000
124,34700,France,Saint Jean-de-la-Blaquière,5513,,4,,79000
125,34340,France,Marseillan,190,,4,,10500
126,34400,France,Lunel,750,,4,,32000
127,34800,France,Nebian,810,,4,,72500
128,34800,France,Octon,1170,,4,,94400
129,34480,France,Saint-Geniès-de-Fontedit,310,,4,,95000
130,34800,France,Octon,605,,4,,118400
131,34660,France,Cournonterral,630,,4,,147000
132,34000,France,Beaulieu,450,,4,,154900
133,34000,France,Beaulieu,617,,4,,165900
134,34990,France,Juvignac,600,,4,,179000
135,34570,France,Murviel-Lès-Montpellier,1000,,4,,229000
136,34830,France,Clapiers,8000,,4,,268000
137,34340,France,Marseillan,2500,,4,,295000
