,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
71,06400,France,Cannes,87,4,1,3,1035
72,06400,France,Cannes,69,3,1,2,1050
73,06800,France,Cros de Cagnes,49.34,2,1,1,1080
74,06200,France,Nice,62.33,3,1,2,1200
75,06000,France,Nice,73,3,1,2,1200
76,06000,France,Nice,85.47,4,1,3,1600
77,06150,France,Cannes la Bocca,70,3,1,2,1800
78,06700,France,Saint-Laurent-du-Var,116,5,1,4,1960
79,06000,France,Nice,30,3,1,2,1300
80,06000,France,Nice,20,1,1,2,450
81,06000,France,Nice,30,1,1,2,480
82,06300,France,Nice,21.07,1,1,1,540
83,06000,France,Nice,32,1,1,1,550
84,06300,France,Nice,35,1,1,1,590
85,06110,France,Le Cannet,23.6,1,1,3,605
86,06100,France,Nice,69,1,1,1,650
87,06410,France,Biot,65,3,1,2,1250
88,06700,France,Saint Laurent du Var,39.6,3,1,2,1360
89,06160,France,Juan les Pins,49.25,2,1,3,700
90,06160,France,Juan les Pins,58,2,1,,800
91,06000,France,Nice,90,2,1,,1190
92,06400,France,Cannes,109,4,1,,1665
93,06600,France,Antibes,77,5,1,,1797
94,06190,France,Roquebrune-Cap-Martin,20.2,3,1,,2250
95,06800,France,Cagnes-sur-Mer,27,3,1,,850
96,06240,France,Beausoleil,26.15,4,1,,1600
97,06000,France,Nice,,1,1,,500
98,06400,France,Cannes,,1,1,,515
99,06300,France,Nice,,1,1,,550
100,06460,France,St Vallier de Thiey,30,2,1,1,600
101,06190,France,Roquebrune-Cap-Martin,26.31,1,1,1,650
102,06190,France,Roquebrune-Cap-Martin,55.22,2,1,1,853
103,06210,France,Mandelieu la Napoule,34.81,1,1,1,563
104,06500,France,Menton,30.84,1,1,1,590
105,06600,France,Antibes,52,2,1,2,800
106,06600,France,Antibes,28,1,1,2,625
107,06240,France,Beausoleil,40,2,1,1,1050
108,06300,France,Nice,26.13,1,1,1,530
109,06300,France,Nice,20.15,1,1,1,550
110,06300,France,Nice,27,1,1,1,550
111,06230,France,Villefranche sur Mer,25,1,1,1,650
112,06240,France,Beausoleil,28.6,1,1,1,660
113,06220,France,Vallauris,25,1,1,1,450
114,06500,France,Menton,32,2,1,1,690
115,06000,France,Nice,22,1,1,1,490
116,06450,France,La Bollene Vesubie,42,3,1,1,450
117,06100,France,Nice,63,3,1,1,790
118,06440,France,Lucéram,45,2,1,1,505
119,06000,France,Nice,40,2,1,2,500
120,06400,France,Cannes,25,2,1,1,549
121,06400,France,Cannes,37,2,1,1,550
122,06000,France,Nice,28.88,2,1,1,588
123,06400,France,Cannes,29.91,2,1,1,594
124,06220,France,Vallauris,40.68,2,1,1,600
125,06130,France,Grasse,49,2,1,1,600
126,06300,France,Nice St Roch,35.04,2,1,1,603.5
127,06100,France,Nice,36,2,1,1,608
128,06140,France,Tourrettes-sur-Loup,47,2,1,1,615
129,06000,France,Nice,42,2,1,1,615
130,06000,France,Nice,48,2,1,1,550
131,06670,France,Levens,38.15,2,1,1,599
132,06220,France,Le Golfe Juan,43,2,1,1,620
133,06000,France,Nice,37.87,2,1,1,620
134,06400,France,Cannes,37,2,1,1,630
135,06300,France,Nice,32,2,1,1,633
136,06000,France,Nice,48,2,1,1,560
137,06000,France,Nice,30,2,1,1,590
138,06250,France,Mougins,38,2,1,1,640
139,06200,France,Nice,34.78,2,1,,640
140,06250,France,Mougins,29.71,2,1,,644
141,06300,France,Nice St Roch,34.01,2,1,,649.3
142,06560,France,Valbonne,46.27,2,1,,650
143,06000,France,Nice,41,2,1,,650
144,06560,France,Valbonne,46,2,1,,650
145,06000,France,Nice,35,2,1,,650
146,06200,France,Nice,32.11,2,1,,650
147,06130,France,Grasse,41,2,1,,600
148,06270,France,Villeneuve Loubet,30.04,2,1,,664
149,06000,France,Nice,46.45,2,1,,664
150,06580,France,Pégomas,39,2,1,1,615
151,06000,France,Nice,40.55,2,1,1,666
152,06400,France,Cannes,40,2,1,1,674
153,06300,France,Nice Saint Roch,30.02,2,1,1,677
154,06220,France,Vallauris,46.75,2,1,1,680
155,06730,France,Saint Andre de la Roche,55,3,1,2,680
156,06000,France,Nice,52,2,1,1,680
157,06200,France,Proche Fabron,42.37,2,1,1,686
158,06300,France,Nice St Roch,36.72,2,1,1,688.86
159,06000,France,Nice,43,2,1,1,690
160,06300,France,Nice Saint Roch,41.36,2,1,1,692.89
161,06150,France,Cannes,38,2,1,1,640
162,06000,France,Nice,38,2,1,1,695
163,06000,France,Nice,33.8,2,1,1,696
164,06110,France,Le Cannet Rocheville,43,2,1,1,699
165,06130,France,Grasse,45,2,1,1,700
166,06200,France,Nice,44,3,1,2,700
167,06240,France,Beausoleil,28,2,1,1,700
168,06800,France,Cagnes sur Mer,46,2,1,1,700
169,06130,France,Grasse,57,2,1,1,700
170,06160,France,Antibes,37,2,1,1,700
171,06300,France,Nice,38,2,1,1,702
172,06200,France,Nice,45,2,1,1,707
173,06730,France,St Andre de la Roche,37.15,2,1,1,709
174,06000,France,Nice,40,2,1,1,709.81
175,06160,France,Juan les Pins,42,2,1,1,710
176,06500,France,Mougins,49.47,2,1,1,711
177,06000,France,Nice,40,2,1,1,720
178,06200,France,Nice,42,2,1,1,720
179,06300,France,Nice,48,2,1,1,720
180,06130,France,Grasse,50.11,2,1,1,650
181,06100,France,Nice,40.5,2,1,1,726
182,06270,France,Villeneuve Loubet,35,2,1,1,727
183,06200,France,Nice,45,2,1,1,727
184,06150,France,Cannes,41,2,1,1,728
185,06600,France,Antibes,29,2,1,1,730
186,06150,France,Cannes la Bocca,49,2,1,1,730
187,06100,France,Nice,39.3,2,1,1,730
188,06160,France,Antibes,46.9,2,1,1,730
189,06100,France,Nice,48,2,1,1,731
190,06000,France,Nice,40,2,1,1,733.09
191,06210,France,Mandelieu,33.01,2,1,1,739
192,06600,France,Antibes,50,2,1,1,740
193,06300,France,Nice,45,2,1,1,740
194,06300,France,Nice,40,2,1,1,740
195,06600,France,Antibes,31,2,1,1,740
196,06000,France,Nice,35.36,2,1,1,741
197,06000,France,Nice,53,2,1,1,620
0,13005,France,Marseille 5ème,31,2,1,1,550
1,13005,France,Marseille 5ème,45,2,1,1,560
2,13003,France,Marseille 3ème,43,2,1,1,640
3,13005,France,Marseille 5ème,65,3,1,2,690
4,13080,France,Aix-en-Provence,38,2,1,1,700
5,13006,France,Marseille 6ème,20,1,1,1,470
6,13005,France,Marseille 5ème,32,1,1,2,520
7,13127,France,Vitrolles,36,2,1,2,720
8,13001,France,Marseille 1er,70,3,1,1,1100
9,13014,France,Marseille 14,50,3,1,1,590
10,13100,France,Aix en Provence,15,1,1,2,430
11,13005,France,Marseille 5ème,29,2,1,2,550
12,13100,France,Aix en Provence,30,2,1,2,670
13,13011,France,Marseille 11ème,57.15,3,1,3,750
14,13008,France,Marseille 8ème,59.79,3,1,2,854
15,13290,France,Les Milles,64,3,1,2,995
16,13009,France,Marseille 9ème,83.65,4,1,1,1020
17,13012,France,Marseille 12ème,82,3,1,2,1195
18,13013,France,Marseille 13ème,57,3,1,1,780
19,13790,France,Rousset,36.67,2,1,2,663
20,13100,France,Aix en Provence,61.73,3,1,1,831.5
21,13790,France,Rousset,64.81,3,1,1,880
22,13490,France,Jouques,35.09,1,1,1,425
23,13650,France,Meyrargues,80,4,1,1,774
24,13005,France,Marseille 5ème,74,3,1,1,850
25,13001,France,Marseille 1er,54,2,1,2,500
26,13004,France,Marseille 4ème,38,2,1,1,480
27,13001,France,Marseille 1er,34,2,1,1,530
28,13006,France,Marseille 6ème,38.35,2,1,1,550
29,13300,France,Salon de Provence,39,2,1,1,598
30,13780,France,Cuges les Pins,46.86,3,1,1,600
31,13004,France,Marseille 4ème,43,3,1,1,600
32,13140,France,Miramas,50,2,1,1,600
33,13007,France,Marseille 7ème,46,2,1,2,640
34,13007,France,Marseille 7ème,35,2,1,1,600
35,13009,France,Marseille 9ème,53,3,1,1,650
36,13005,France,Marseille 5ème,34,2,1,1,595
37,13009,France,Marseille 9ème,51,2,1,1,690
38,13001,France,Marseille 1er,62.95,3,1,2,707
39,13001,France,Marseille 1er,77,3,1,3,710
40,13005,France,Marseille 5ème,40,2,1,2,633
41,13004,France,Marseille 4ème,58,2,1,3,750
42,13006,France,Marseille 6ème,37,2,1,2,750
43,13640,France,La Roque d Antheron,81,3,1,3,738
44,13250,France,St Chamas,75,4,1,2,786
45,13014,France,Marseille 14ème,63,3,1,,790
46,13127,France,Vitrolles,74.07,4,1,,800
47,13127,France,Vitrolles,60,3,1,,820
48,13007,France,Marseille 7ème,75,4,1,,850
49,13012,France,Marseille 12ème,59,3,1,,800
50,13005,France,Marseille 5ème,68,3,1,2,928
51,13004,France,Marseille 4ème,70,3,1,2,932
52,13006,France,Marseille 6ème,75,3,1,2,900
53,13011,France,Marseille 11ème,66,3,1,2,980
54,13012,France,Marseille 12ème,80,4,1,3,1045
55,13002,France,Marseille 2ème,85,4,1,3,1060
56,13100,France,Aix en Provence,74.5,3,1,2,1100
57,13002,France,Marseille 2ème,105,5,1,3,1000
58,13008,France,Marseille 8ème,70,3,1,2,1320
59,13004,France,Marseille 4ème,186,5,1,4,1540
60,13006,France,Marseille 6ème,100,5,1,4,1700
61,13100,France,Aix-en-Provence,155,5,1,4,1800
62,13008,France,Marseille 8ème,153,6,1,5,1900
63,13100,France,Aix en Provence,114,4,1,3,2154
64,13008,France,Marseille 8ème,220,5,1,3,2400
65,13010,France,Marseille 10ème,20,3,1,2,895
66,13005,France,Marseille 5ème,36,1,1,1,400
67,13006,France,Marseille 6ème,23.19,1,1,1,465
68,13100,France,Aix en Provence,32.13,1,1,1,520
69,13006,France,Marseille 6ème,18,1,1,1,473
70,13003,France,Marseille 3ème,20,1,1,1,424
71,13005,France,Marseille 5ème,37,1,1,2,490
72,13006,France,Marseille 6ème,32.53,2,1,2,445
73,13400,France,Aubagne,50,2,1,2,565.95
74,13005,France,Marseille 5ème,56,2,1,3,650
75,13006,France,Marseille 6ème,34,2,1,2,670
76,13002,France,Marseille 2ème,65.15,2,1,2,740
77,13250,France,St Chamas,57.78,2,1,2,769
78,13340,France,Rognac,85,3,1,1,820
79,13200,France,Arles,79.86,3,1,1,850
80,13100,France,Aix en Provence,71,4,1,2,940
81,13012,France,Marseille 12ème,65,3,1,3,800
82,13012,France,Marseille 12ème,83.37,3,1,1,1010
83,13080,France,Aix-en-Provence,30,3,1,1,1145
84,13001,France,Marseille 1er,24,1,1,1,395
85,13008,France,Marseille 8ème,41,1,1,1,465
86,13010,France,Marseille 10ème,35,1,1,1,510
87,13005,France,Marseille 5ème,47,1,1,1,600
88,13410,France,Lambesc,43.52,2,1,1,610
89,13100,France,Aix en Provence,53.21,2,1,2,739
90,13004,France,Marseille 4ème,102,3,1,,600
91,13007,France,Marseille 7ème,40,4,1,,1472.68
92,13080,France,Aix-en-Provence,35,2,1,,720
93,13910,France,Maillane,40,2,1,,450
94,13300,France,Salon de Provence,56.35,2,1,,550
95,13250,France,St Chamas,39,2,1,,555
96,13007,France,Marseille 7ème,45,2,1,,555
97,13008,France,Marseille 8ème,47,2,1,,749
98,13090,France,Aix en Pce,59,2,1,,800
99,13510,France,Eguilles,,3,1,,810
100,13410,France,Lambesc,85,4,1,3,1066
101,13200,France,Arles,27,1,1,1,394
102,13006,France,Marseille 6ème,31,1,1,1,410
103,13100,France,Aix en Provence,37,2,1,1,694
104,13530,France,Trets,25,1,1,1,406
105,13100,France,Aix en Provence,22.5,1,1,1,505
106,13100,France,Aix en Provence,30,1,1,2,580
107,13200,France,Arles,57,3,1,1,650
108,13006,France,Marseille 6ème,34,2,1,1,520
109,13002,France,Marseille 2ème,26,2,1,2,550
110,13014,France,Marseille,42.13,2,1,1,565
111,13010,France,Marseille 10ème,50,3,1,1,580
112,13004,France,Marseille 4ème,40.85,2,1,2,600
113,13008,France,Marseille 8ème,48,2,1,1,600
114,13013,France,Marseille 13ème,53.5,3,1,1,639
115,13002,France,Marseille 2ème,33,2,1,2,640
116,13500,France,Martigues,40.86,2,1,2,643.94
117,13004,France,Marseille 4ème,60,3,1,1,667
118,13700,France,Marignane,42.95,2,1,2,670
119,13012,France,Marseille 12ème,43,2,1,2,672
120,13400,France,Aubagne,55,3,1,2,710
121,13600,France,La Ciotat,54,3,1,2,750
122,13100,France,Aix en Provence,38,2,1,1,830
123,13009,France,Marseille 9ème,55.52,3,1,2,850
124,13013,France,Marseille 13ème,66,3,1,2,850
125,13008,France,Marseille 8ème,67.6,3,1,4,860
126,13600,France,La Ciotat,57.4,3,1,3,870
127,13320,France,Bouc-Bel-Air,50,2,1,2,905
128,13008,France,Marseille 8ème,50.5,3,1,4,922.23
129,13600,France,La Ciotat,69,3,1,3,924
130,13013,France,Marseille 13ème,96,5,1,1,990
131,13007,France,Marseille 7ème,105,4,1,1,1800
132,13016,France,Marseille,18,1,1,1,300
133,13090,France,Aix en Provence,17,1,1,1,370
134,13001,France,Marseille 1er,27,1,1,2,450
135,13004,France,Marseille 4ème,32.18,1,1,1,500
136,13100,France,Aix en Provence,39,1,1,1,680
137,13013,France,Marseille 13ème,61.65,3,1,1,690
138,13008,France,Marseille 8ème,175,5,1,,2700
139,13008,France,Marseille 8ème,220,7,1,,2990
140,13011,France,Marseille 11ème,30,2,1,,400
141,13003,France,Marseille 3ème,40,2,1,,450
142,13770,France,Venelles,41,2,1,,805
143,13008,France,Marseille 8ème,50,2,1,,825
144,13600,France,La Ciotat,60,3,1,,860
145,13005,France,Marseille 5ème,47,2,1,,630
146,13250,France,St Chamas,38,2,1,,550.1
147,13100,France,Aix en Provence,32,1,1,,551
148,13720,France,La-Bouilladisse,40,2,1,,580
149,13009,France,Marseille 9ème,55,2,1,,560
150,13090,France,Aix en Provence,23,1,1,2,590
151,13600,France,La Ciotat,72,3,1,1,1200
152,13100,France,Aix en Provence,17,1,1,2,495
153,13121,France,Aurons,60,2,1,3,600
154,13210,France,Saint Remy de Provence,27,1,1,1,500
155,13100,France,Aix en Provence,22,1,1,1,471
156,13100,France,Aix-en-Provence,32,1,1,1,650
157,13740,France,Le Rove,64,3,1,1,750
158,13100,France,Aix en Provence,10,1,1,1,320
159,13005,France,Marseille 5ème,35,2,1,1,425
160,13005,France,Marseille 5ème,47.35,2,1,1,450
161,13010,France,Marseille 10ème,30,2,1,1,530
162,13010,France,Marseille 10ème,27,2,1,2,530
163,13009,France,Marseille 9ème,30,2,1,2,530
164,13005,France,Marseille 5ème,40,2,1,2,540
165,13010,France,Marseille 10ème,33,2,1,1,550
166,13006,France,Marseille 6ème,44,2,1,2,550
167,13003,France,Marseille 3ème,50,3,1,1,590
168,13013,France,Marseille 13ème,50,3,1,1,595
169,13013,France,Marseille 13ème,50,3,1,2,595
170,13001,France,Marseille 1er,31,2,1,1,600
171,13009,France,Marseille 9ème,45,3,1,1,615
172,13008,France,Marseille 8ème,40,2,1,1,630
173,13010,France,Marseille 10ème,43.1,2,1,3,649
174,13012,France,Marseille 12ème,47,3,1,1,680
175,13008,France,Marseille 8ème,40,2,1,3,690
176,13009,France,Marseille 9ème,45,2,1,2,700
177,13008,France,Marseille 8ème,60,3,1,2,745
178,13910,France,Maillane,100,4,1,2,750
179,13008,France,Marseille 8ème,55.95,2,1,2,754
180,13009,France,Marseille 9ème,70,4,1,1,770
181,13005,France,Marseille 5ème,69,3,1,2,780
182,13010,France,Marseille 10ème,65,3,1,2,790
183,13510,France,Éguilles,60,3,1,2,800
184,13009,France,Marseille 9ème,74,3,1,2,825
185,13008,France,Marseille 8ème,50.06,2,1,2,845
186,13013,France,Marseille 13ème,57,3,1,2,880
187,13090,France,Aix en Provence,61,3,1,2,881
188,13090,France,Aix en Provence,61,3,1,2,881
189,13190,France,Allauch,83,3,1,2,890
190,13008,France,Marseille 8ème,55.94,3,1,2,890
191,13005,France,Marseille 5ème,82,4,1,2,900
192,13008,France,Marseille 8ème,81,3,1,3,980
193,13007,France,Marseille 7ème,60,3,1,3,980
194,13009,France,Marseille 9ème,70,3,1,3,985
195,13008,France,Marseille 8ème,67.29,3,1,,985
196,13009,France,Marseille 9ème,66,3,1,,1050
197,13012,France,Marseille 12ème,94,5,1,,1100
198,13013,France,Marseille 13ème,81,4,1,,1141
199,13380,France,Plan de Cuques,98,4,1,,1150
0,21000,France,Dijon,14,1,1,2,320
1,21700,France,Nuits Saint Georges,70,3,1,1,507
2,21700,France,Nuits Saint Georges,37.6,2,1,1,516
3,21200,France,Beaune,43.6,2,1,1,543
4,21200,France,Beaune,57,2,1,1,562
5,21000,France,Dijon,63,3,1,2,700
6,21000,France,Dijon,82,4,1,2,800
7,21000,France,Dijon,83,3,1,3,940
8,21000,France,Dijon,84,4,1,1,804
9,21800,France,Chevigny-Saint-Sauveur,43,2,1,1,510
10,21000,France,Dijon,41,2,1,1,582
11,21000,France,Dijon,44,2,1,2,615
12,21000,France,Dijon,59,3,1,2,757
13,21340,France,Nolay,81,3,1,1,584
14,21200,France,Beaune,45.51,2,1,2,478
15,21000,France,Dijon,80,3,1,1,800
16,21200,France,Beaune,34.16,1,1,1,478
17,21200,France,Beaune,55.43,2,1,1,538
18,21200,France,Beaune,45,2,1,1,543
19,21560,France,Couternon,46.77,2,1,2,625
20,21000,France,Dijon,40,2,1,2,500
21,21000,France,Dijon,55,3,1,3,600
22,21000,France,Dijon,68,3,1,1,760
23,21000,France,Dijon,89,4,1,2,969.19
24,21000,France,Dijon,18,1,1,3,350
25,21200,France,Beaune,20.98,2,1,3,335
26,21150,France,Venarey-les-Laumes,60,3,1,1,338.17
27,21000,France,Dijon,81,4,1,1,354.68
28,21500,France,Montbard,76,4,1,3,344.78
29,21000,France,Dijon,40.98,2,1,2,400
30,21000,France,Dijon,30,2,1,1,412
31,21500,France,Montbard,83,4,1,1,362.46
32,21000,France,Dijon,59,3,1,1,423
33,21000,France,Dijon,31,2,1,1,430
34,21000,France,Dijon,33.22,2,1,1,434
35,21000,France,Dijon,26,2,1,1,440
36,21000,France,Dijon,20.9,2,1,1,443
37,21000,France,Dijon,34.32,2,1,1,449
38,21000,France,Dijon,44.59,2,1,1,449
39,21000,France,Dijon,48.41,2,1,1,450
40,21000,France,Dijon,43,2,1,1,450
41,21000,France,Dijon,46,2,1,1,450
42,21200,France,Beaune,29.06,2,1,1,450
43,21000,France,Dijon,39,2,1,1,453
44,21000,France,Dijon,32,2,1,1,458
45,21000,France,Dijon,36.41,2,1,1,461
46,21000,France,Dijon,28.92,2,1,1,465
47,21000,France,Dijon,45,2,1,,465
48,21000,France,Dijon,50.05,2,1,,470
49,21000,France,Dijon,35,2,1,,470
50,21000,France,Dijon,41.7,2,1,1,450
51,21000,France,Dijon,42,3,1,1,470
52,21200,France,Beaune,62,3,1,2,472.63
53,21000,France,Dijon,46,2,1,1,474
54,21000,France,Dijon,40,2,1,1,478
55,21500,France,Montbard,75,4,1,3,360.12
56,21000,France,Dijon,36.14,2,1,2,480
57,21000,France,Dijon,36.18,2,1,1,480
58,21000,France,Dijon,35.88,2,1,1,481
59,21000,France,Dijon,70,3,1,2,481.91
60,21000,France,Dijon,33,2,1,1,484
61,21000,France,Dijon,44.47,2,1,1,485
62,21000,France,Dijon,35,2,1,1,487
63,21000,France,Dijon,38,2,1,1,487
64,21000,France,Dijon,44.97,2,1,1,489
65,21000,France,Dijon,54,3,1,2,490
66,21560,France,Arc-sur-Tille,42.6,2,1,1,490
67,21600,France,Longvic,34,2,1,1,493
68,21000,France,Dijon,52.48,3,1,1,494
69,21000,France,Dijon,45,2,1,1,494
70,21000,France,Dijon,44.91,2,1,1,494
71,21000,France,Dijon,40.64,2,1,1,494
72,21000,France,Dijon,46,2,1,1,495
73,21000,France,Dijon,40,1,1,3,495
74,21000,France,Dijon,38,2,1,1,500
75,21000,France,Dijon,36,2,1,1,500
76,21000,France,Dijon,39.56,2,1,1,500
77,21600,France,Longvic,49.15,2,1,1,500
78,21000,France,Dijon,49,2,1,1,504
79,21000,France,Dijon,45,2,1,1,508
80,21000,France,Dijon,46.7,2,1,1,509
81,21000,France,Dijon,45,3,1,2,510
82,21000,France,Dijon,49.28,2,1,1,510
83,21000,France,Dijon,48,2,1,1,510
84,21000,France,Dijon,37,2,1,1,511
85,21000,France,Dijon,54,2,1,1,515
86,21000,France,Dijon,32,2,1,1,517
87,21000,France,Dijon,45,2,1,1,518
88,21800,France,Chevigny St Sauveur,35.74,2,1,1,518
89,21000,France,Dijon,48,2,1,1,519
90,21000,France,Dijon,55,3,1,2,520
91,21000,France,Dijon,55,2,1,1,520
92,21000,France,Dijon,59,3,1,2,525
93,21200,France,Beaune,50.87,2,1,1,525
94,21000,France,Dijon,34.83,2,1,1,530
95,21121,France,Fontaine les Dijon,38.3,2,1,1,531
96,21000,France,Dijon,53,3,1,2,531
97,21000,France,Dijon,42,2,1,1,534
98,21121,France,Daix,38,2,1,1,537
99,21000,France,Dijon,55.08,3,1,2,538
100,21110,France,Genlis,53.64,2,1,1,539
101,21000,France,Dijon,43,2,1,1,540
102,21000,France,Dijon,42.71,2,1,1,540
103,21000,France,Dijon,49,2,1,1,490
104,21000,France,Dijon,81,4,1,3,540.52
105,21200,France,Beaune,45.62,2,1,1,542
106,21000,France,Dijon,46.2,2,1,1,543
107,21000,France,Dijon,41.2,2,1,1,544
108,21000,France,Dijon,43,2,1,1,544
109,21000,France,Dijon,39.92,2,1,1,544.25
110,21600,France,Longvic,46,2,1,1,545
111,21000,France,Dijon,47,2,1,1,545
112,21000,France,Dijon,45,2,1,1,545
113,21000,France,Dijon,53.64,3,1,2,547
114,21000,France,Dijon,63.69,3,1,1,548
115,21000,France,Dijon,53.16,3,1,1,548
116,21000,France,Dijon,68,3,1,2,548.08
117,21200,France,Beaune,48,2,1,1,549
118,21000,France,Dijon,54,3,1,2,550
119,21000,France,Dijon,54,3,1,2,550
120,21000,France,Dijon,44,2,1,1,550
121,21000,France,Dijon,45,3,1,2,550
122,21300,France,Chenove,66,3,1,2,550
123,21000,France,Dijon,53.64,2,1,1,550
124,21000,France,Dijon,62,3,1,2,550
125,21000,France,Dijon,50,2,1,1,550
126,21800,France,Chevigny-Saint-Sauveur,66,3,1,1,550
127,21000,France,Dijon,50,3,1,2,550
128,21000,France,Dijon,42,3,1,1,551
129,21000,France,Dijon,43.23,2,1,1,552
130,21600,France,Longvic,49.12,2,1,1,552
131,21300,France,Chenove,52,3,1,2,553
132,21000,France,Dijon,42,2,1,1,553
133,21200,France,Beaune,69,3,1,2,554.17
134,21220,France,Gevrey Chambertin,43.99,2,1,1,555
135,21000,France,Dijon,38,2,1,1,557
136,21000,France,Dijon,65.49,2,1,1,559
137,21000,France,Dijon,43,2,1,1,559
138,21800,France,Chevigny St Sauveur,40,2,1,1,559
139,21000,France,Dijon,54.16,3,1,1,560
140,21000,France,Dijon,49,2,1,1,560
141,21000,France,Dijon,67,3,1,2,560
142,21000,France,Dijon,53,3,1,2,560
143,21800,France,Chevigny-Saint-Sauveur,43,2,1,1,560
144,21000,France,Dijon,41.52,2,1,1,561
145,21000,France,Dijon,43.75,2,1,1,564
146,21000,France,Dijon,47.9,2,1,1,564
147,21000,France,Dijon,49.34,2,1,1,565
148,21000,France,Dijon,46,2,1,1,565
149,21000,France,Dijon,44,2,1,1,565
150,21000,France,Dijon,41,2,1,1,567
151,21000,France,Dijon,46,3,1,2,570
152,21000,France,Dijon,55,3,1,2,570
153,21000,France,Dijon,53,2,1,1,570
154,21000,France,Dijon,58,3,1,2,570
155,21000,France,Dijon,60,3,1,1,570
156,21800,France,Chevigny St Sauveur,44,2,1,1,571
157,21000,France,Dijon,42.5,2,1,1,574
158,21000,France,Dijon,50,2,1,1,574
159,21000,France,Dijon,46.34,2,1,1,574
160,21000,France,Dijon,42.25,2,1,1,575
161,21000,France,Dijon,45,2,1,1,575
162,21000,France,Dijon,67.24,3,1,1,578
163,21000,France,Dijon,49.44,2,1,1,578
164,21000,France,Dijon,44,2,1,1,579
165,21000,France,Dijon,53,2,1,1,580
166,21000,France,Dijon,42.1,2,1,1,580
167,21000,France,Dijon,63.5,3,1,2,580
168,21800,France,Chevigny Saint Sauveur,45,2,1,1,582
169,21200,France,Beaune,61.96,3,1,2,582
170,21000,France,Dijon,47,2,1,1,583
171,21000,France,Dijon,42,2,1,1,583
172,21000,France,Dijon,55,3,1,2,583
173,21000,France,Dijon,50,2,1,1,583
174,21000,France,Dijon,48.4,3,1,2,583.61
175,21000,France,Dijon,46.65,2,1,1,585
