,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
0,06340,France,Drap,140,,7,,1150
1,06000,France,Nice,30,,7,,41.67
2,06400,France,Cannes,50,,7,,1300
3,06150,France,Cannes la Bocca,329.48,,7,,850
4,06300,France,06300,60,,7,,2000
5,06140,France,Vence,180,,7,,120000
6,06700,France,Saint-Laurent-du-Var,104,,7,,999
7,06800,France,Cagnes-sur-Mer,50,,7,,1345
8,06800,France,Cagnes-sur-Mer,66,,7,,86000
9,06160,France,Juan les Pins,122,,7,,1800
10,06580,France,Pegomas,200,,7,,2200
11,06130,France,Grasse,310,,7,,2190
12,06000,France,Nice,56,,7,,6500
13,06300,France,Nice,148,,7,,730
14,06000,France,Nice,76,,7,,2800
15,06000,France,Nice,50.52,,7,,680
16,06000,France,Nice,70,,7,,1010
17,06740,France,Chateauneuf Grasse,162,,7,,780
18,06210,France,Mandelieu la Napoule,160,,7,,1200.02
19,06220,France,Vallauris,64.66,,7,,1583.33
20,06600,France,Antibes,320,,7,,1590
21,06580,France,Pegomas,240,,7,,1750
22,06220,France,Vallauris,121.21,,7,,2000
23,06600,France,Antibes,25,,7,,3720
24,06000,France,Nice,37,,7,,420
25,06000,France,Nice,50,,7,,622
26,06000,France,Nice,101,,7,,690
27,06200,France,Nice,107,,7,,1212
28,06110,France,Le Cannet,110,,7,,1500
29,06000,France,Nice,463,,7,,2100
30,06500,France,Menton,50,,7,,3166.53
31,06000,France,Nice,180,,7,,855
32,06570,France,Saint Paul de Vence,344,,7,,2100
33,06000,France,Nice,50,,7,,2000
34,06000,France,Nice,77,,7,,800
35,06200,France,Nice,90,,7,,1200
36,06000,France,Nice,191,,7,,650.02
37,06150,France,Cannes la Bocca,275,,7,,2229.92
38,06130,France,Grasse,400,,7,,2291.67
39,06220,France,Vallauris,500,,7,,3333.33
40,06510,France,Carros,400,,7,,3950
41,06220,France,Vallauris,230,,7,,5972.33
42,06800,France,Cagnes sur Mer,24,,7,,2102.01
43,06400,France,Cannes,72,,7,,625
44,06800,France,Cagnes-sur-Mer,130,,7,,1300
45,06240,France,Beausoleil,15.15,,7,,1200
46,06150,France,06150,19,,7,,2750
47,06600,France,Antibes,26,,7,,170
48,06300,France,Nice,,,7,,29000
49,06460,France,Saint Vallier de Thiey,,,7,,495
50,06700,France,Saint Laurent du Var,15.95,,7,,500
51,06300,France,Nice,50,,7,,550
52,06400,France,Cannes,25,,7,,595
53,06800,France,Cagnes sur Mer,45.71,,7,,700
54,06300,France,Nice,37,,7,,760
55,06600,France,Antibes,60.28,,7,,774.9
56,06220,France,Vallauris,81,,7,,833.36
57,06400,France,Cannes,29.34,,7,,888.9
58,06600,France,Antibes,37.51,,7,,980
59,06600,France,Antibes,63,,7,,1099.98
60,06130,France,Grasse,47.2,,7,,1236
61,06600,France,Antibes,42.82,,7,,1404
62,06220,France,Vallauris,240,,7,,2000
63,06300,France,06300,195,,7,,2033
64,06800,France,Cagnes sur Mer,246,,7,,3000
65,06250,France,Mougins,2700,,7,,22500
66,06670,France,St Martin du Var,16.2,,7,,400
67,06300,France,St Roch,14,,7,,430
68,06000,France,Nice,28,,7,,622
69,06000,France,Nice,22,,7,,800
70,06800,France,Cagnes-sur-Mer,48,,7,,912
71,06800,France,Cagnes-sur-Mer,86,,7,,1020
72,06200,France,Nice,206.73,,7,,2540
73,06300,France,Nice,25,,7,,495
74,06200,France,Nice,40.98,,7,,550
75,06510,France,Carros,65,,7,,650
76,06300,France,Nice,76,,7,,604
77,06300,France,Nice,37,,7,,760
78,06100,France,Nice,34.88,,7,,690
79,06200,France,Nice,59,,7,,700
80,06000,France,Nice,48.92,,7,,830
81,06000,France,Nice,117.94,,7,,1100
82,06270,France,Villeneuve Loubet,114,,7,,1630
83,06400,France,Cannes,29.65,,7,,699.9
84,06200,France,Nice,77,,7,,1200
85,06000,France,Nice,50,,7,,1800
86,06270,France,Villeneuve Loubet,50,,7,,900
87,06400,France,Cannes,25,,7,,117000
88,06300,France,Nice,170,,7,,1700
89,06300,France,Nice,220,,7,,1799.97
90,06640,France,Saint Jeannet,250,,7,,1875
91,06400,France,Cannes,140,,7,,218000
92,06000,France,Nice,23.12,,7,,310
93,06300,France,Nice,35.67,,7,,365
94,06000,France,Nice,35.3,,7,,400
95,06300,France,Nice,76.5,,7,,600
96,06200,France,Nice,45,,7,,535
97,06000,France,Nice,149.59,,7,,2300
98,06650,France,Le Rouret,45,,7,,710
99,06400,France,Cannes,90,,7,,1150
100,06650,France,Le Rouret,90,,7,,1420
101,06000,France,Nice,140,,7,,163800
102,06400,France,Cannes,400,,7,,6000
103,06130,France,Grasse,150,,7,,600
104,06600,France,Antibes,55,,7,,1000
105,06600,France,Antibes,150,,7,,1590
106,06220,France,Vallauris,375,,7,,2916.56
107,06210,France,Mandelieu la Napoule,2160,,7,,26100
108,06000,France,Nice,57,,7,,1145
109,06000,France,Nice,30,,7,,1210
110,06300,France,Nice,220,,7,,1799.97
111,06200,France,Nice,21.74,,7,,250
112,06000,France,Nice,20,,7,,300
113,06400,France,Cannes,37.02,,7,,520
114,06300,France,Nice,41.5,,7,,595
115,06500,France,Menton,18.56,,7,,550
116,06500,France,Menton,41,,7,,650
117,06270,France,Villeneuve-Loubet,103,,7,,81000
118,06000,France,Nice,23,,7,,518
119,06200,France,Nice,29,,7,,580
120,06400,France,Cannes,68,,7,,680
121,06100,France,Nice,38,,7,,700
122,06620,France,Le Bar sur Loup,74,,7,,850
123,06200,France,Nice,70,,7,,800
124,06400,France,Cannes,52,,7,,800
125,06300,France,Nice,63,,7,,800
126,06800,France,Cagnes-sur-Mer,90,,7,,1000
127,06000,France,Nice,52,,7,,1100
128,06000,France,Nice,100,,7,,1150
129,06110,France,Le Cannet,105,,7,,1200
130,06000,France,Nice,130,,7,,1500
131,06600,France,Antibes,74.4,,7,,1570
132,06270,France,Villeneuve-Loubet,130,,7,,1500
133,06600,France,Antibes,126,,7,,2250
134,06270,France,Villeneuve-Loubet,200,,7,,2400
135,06700,France,Saint-Laurent-du-Var,550,,7,,3250
136,06000,France,Nice,1012,,7,,10000
137,06270,France,Villeneuve-Loubet,732,,7,,21000
138,06220,France,Golfe Juan,35,,7,,550
139,06100,France,Nice,35,,7,,500
140,06100,France,Nice,55,,7,,680
141,06000,France,Nice,57,,7,,650
142,06100,France,Nice,40,,7,,730
143,06400,France,Cannes,26,,7,,850
144,06700,France,Saint-Laurent-du-Var,52,,7,,800
145,06220,France,Vallauris,180,,7,,890
146,06800,France,Cagnes sur Mer,73,,7,,905
147,06730,France,Saint-André-de-la-Roche,65,,7,,890
148,06160,France,Antibes,75,,7,,1100
149,06730,France,St André de la Roche,85,,7,,1070
150,06000,France,Nice,164,,7,,1150
151,06800,France,Cros de Cagnes,65,,7,,1539.19
152,06730,France,Saint-André-de-la-Roche,205,,7,,1500
153,06000,France,Nice,62,,7,,1675
154,06300,France,Nice,200,,7,,1500
155,06800,France,Cagnes sur Mer,473,,7,,2000
156,06300,France,Nice,164,,7,,1850
157,06300,France,Nice,164,,7,,1850
158,06200,France,Nice,560,,7,,2050
159,06730,France,Saint-André-de-la-Roche,300,,7,,2500
160,06600,France,Antibes,249,,7,,2750
161,06700,France,Saint-Laurent-du-Var,318,,7,,2800
162,06560,France,Valbonne,260,,7,,2790
163,06700,France,Saint Laurent du Var,390,,7,,3000
164,06300,France,Nice,480,,7,,3000
165,06640,France,Saint-Jeannet,810,,7,,3500
166,06200,France,Nice,65,,7,,3500
167,06800,France,Cagnes sur Mer,390,,7,,3660
168,06400,France,Cannes,1370,,7,,3500
169,06200,France,Nice,190,,7,,5550
170,06600,France,Antibes,1280,,7,,6000
171,06700,France,Saint-Laurent-du-Var,696,,7,,9000
172,06000,France,Nice,42,,7,,13808
173,06200,France,Nice,60,,7,,499
174,06110,France,Le Cannet,38.54,,7,,650
175,06400,France,Cannes,69,,7,,750
176,06000,France,Nice,382,,7,,850
177,06340,France,La Trinite,55,,7,,1800
178,06000,France,Nice,50,,7,,900
179,06700,France,St Laurent du Var,266,,7,,26473
180,06110,France,Le Cannet,64,,7,,980
181,06600,France,Antibes,64,,7,,2390.67
182,06300,France,Nice,37,,7,,350
183,06300,France,Nice,31.53,,7,,350
184,06300,France,Nice,55,,7,,520
185,06400,France,Cannes,95,,7,,520
186,06300,France,Nice,52.48,,7,,550
187,06100,France,Nice,83.3,,7,,650
188,06110,France,Le Cannet,100,,7,,695
189,06270,France,Villeneuve Loubet,55,,7,,1081
190,06150,France,Cannes,55,,7,,1120
191,06400,France,Cannes,138,,7,,1100
192,06140,France,Vence,120,,7,,1200
193,06000,France,Nice,167,,7,,4000
194,06400,France,Cannes,183,,7,,1785
195,06200,France,Nice,174,,7,,1837.84
196,06200,France,Nice,245,,7,,2022.91
197,06200,France,Nice,290,,7,,2088
198,06000,France,Nice,,,7,,2300
199,06200,France,Nice,,,7,,3479.76
0,13003,France,Marseille 3ème,736,,7,,12875
1,13003,France,Marseille 3ème,32,,7,,550
2,13880,France,Velaux,200,,7,,1620
3,13006,France,Marseille 6ème,300,,7,,2360
4,13005,France,Marseille 5ème,42,,7,,540
5,13008,France,Marseille 8ème,700,,7,,12500
6,13001,France,Marseille 1er,70,,7,,600
7,13010,France,Marseille 10ème,59,,7,,685
8,13007,France,Marseille 7ème,60,,7,,1000
9,13120,France,Gardanne,180,,7,,1200
10,13004,France,Marseille 4ème,105,,7,,1500
11,13008,France,Marseille 8ème,115,,7,,1525
12,13770,France,Venelles,388,,7,,2321
13,13090,France,Aix en Provence,184,,7,,3200
14,13550,France,Noves,160,,7,,950
15,13011,France,Marseille 11ème,10,,7,,192
16,13170,France,Les Pennes Mirabeau,35,,7,,565
17,13430,France,Eyguières,75,,7,,68000
18,13420,France,Gemenos,25,,7,,645
19,13011,France,Marseille 11ème,78,,7,,750
20,13008,France,Marseille 8ème,66,,7,,800
21,13006,France,Marseille 6ème,91,,7,,965
22,13001,France,Marseille 1er,282,,7,,1130
23,13240,France,Septemes les Vallons,170,,7,,1200
24,13100,France,Aix en Provence,63,,7,,1366
25,13007,France,Marseille 7ème,120,,7,,1437.19
26,13001,France,Marseille 1er,45,,7,,1540
27,13009,France,Marseille 9ème,90,,7,,1700
28,13015,France,Marseille 15ème,333,,7,,2200
29,13002,France,Marseille 2ème,200,,7,,3000
30,13600,France,La Ciotat,397,,7,,3333.48
31,13590,France,Meyreuil,313,,7,,4521
32,13590,France,Meyreuil,978,,7,,14680
33,13140,France,Miramas,6630,,7,,23757.5
34,13600,France,La Ciotat,2863,,7,,14792.17
35,13005,France,Marseille 5ème,24,,7,,250
36,13005,France,Marseille 5ème,45,,7,,560
37,13500,France,Martigues,50,,7,,667
38,13500,France,Martigues,123,,7,,800
39,13001,France,Marseille 1er,140,,7,,700
40,13590,France,Meyreuil,75,,7,,1138
41,13009,France,Marseille 9ème,203,,7,,1145
42,13090,France,Aix-en-Provence,50,,7,,1160
43,13920,France,St Mitre les Remparts,109,,7,,1200
44,13090,France,Aix-en-Provence,70,,7,,1620
45,13880,France,Velaux,215,,7,,1480
46,13006,France,Marseille 6ème,133,,7,,1660
47,13010,France,Marseille 10ème,158,,7,,1700
48,13090,France,Aix-en-Provence,120,,7,,2390
49,13002,France,Marseille 2ème,100,,7,,2900
50,13100,France,Le Tholonet,162,,7,,3038
51,13008,France,Marseille 8ème,19,,7,,393
52,13001,France,Marseille 1er,38,,7,,980
53,13008,France,Marseille 8ème,100,,7,,1100
54,13004,France,Marseille 4ème,54,,7,,500
55,13004,France,Marseille 4ème,54,,7,,645
56,13001,France,Marseille 1er,80,,7,,1400
57,13100,France,Aix en Provence,200,,7,,2439
58,13770,France,Venelles,410,,7,,2642
59,13004,France,Marseille 4ème,13,,7,,340
60,13013,France,Marseille 13ème,30,,7,,375
61,13410,France,Lambesc,46,,7,,600
62,13004,France,Marseille 4ème,40,,7,,650
63,13002,France,Marseille 2ème,86,,7,,650
64,13540,France,Puyricard,120,,7,,800
65,13090,France,Aix en Provence,39,,7,,900
66,13100,France,Aix en Provence,15,,7,,85000
67,13100,France,Aix en Provence,20,,7,,16000
68,13580,France,La Fare les Oliviers,320,,7,,1200
69,13100,France,Aix en Provence,20,,7,,22000
70,13100,France,Aix en Provence,120,,7,,99000
71,13120,France,Gardanne,225,,7,,2400
72,13100,France,Aix en Provence,130,,7,,960000
73,13140,France,Miramas,11661,,7,,41785.25
74,13004,France,Marseille 4ème,25,,7,,400
75,13100,France,Aix en Provence,13,,7,,77000
76,13100,France,Aix en Provence,35,,7,,790
77,13006,France,Marseille 6ème,131,,7,,831
78,13011,France,Marseille 11ème,68,,7,,1000
79,13100,France,Aix en Provence,63,,7,,154000
80,13013,France,Marseille 13ème,198,,7,,1225
81,13080,France,Luynes,530,,7,,1290
82,13004,France,Marseille 4ème,1600,,7,,2000
83,13010,France,Marseille 10ème,60,,7,,2600
84,13400,France,Aubagne,106,,7,,5500
85,13004,France,Marseille 4ème,475,,7,,595
86,13015,France,Marseille,318,,7,,800
87,13011,France,Marseille 11ème,62,,7,,3500
88,13090,France,Aix en Provence,70,,7,,6219.58
89,13127,France,Vitrolles,60,,7,,850
90,13010,France,Marseille 10ème,60,,7,,950
91,13500,France,Martigues,77,,7,,1020
92,13009,France,Marseille 9ème,111,,7,,1400
93,13100,France,Aix-en-Provence,2250,,7,,98000
94,13380,France,Plan de Cuques,30,,7,,2312
95,13400,France,Aubagne,31,,7,,9000
96,13600,France,La Ciotat,145,,7,,300
97,13430,France,Eyguières,52,,7,,450
98,13800,France,Istres,,,7,,2032
99,13120,France,Gardanne,,,7,,599
100,13510,France,Eguilles,40,,7,,820
101,13130,France,Berre l Etang,148,,7,,850
102,13008,France,Marseille 8ème,112,,7,,1308
103,13380,France,Plan de Cuques,122,,7,,2540
104,13380,France,Plan de Cuques,122,,7,,2540
105,13210,France,Saint Remy de Provence,300,,7,,2500
106,13450,France,Grans,13041,,7,,46730.25
107,13300,France,Salon de Provence,30,,7,,450
108,13004,France,Marseille 4ème,40,,7,,18000
109,13600,France,La Ciotat,30,,7,,555
110,13009,France,Marseille 9ème,40,,7,,750
111,13930,France,Aureille,350,,7,,900
112,13090,France,Aix en Provence,117,,7,,1824
113,13001,France,Marseille 1er,500,,7,,2400
114,13220,France,Chateauneuf les Martigue,350,,7,,2500
115,13127,France,Vitrolles,30,,7,,2885
116,13005,France,Marseille 5ème,72,,7,,320
117,13109,France,Simiane-Collongue,80,,7,,1200
118,13220,France,Chateauneuf les Martigues,20,,7,,30000
119,13005,France,Marseille 5ème,45,,7,,368
120,13540,France,Puyricard,120,,7,,440
121,13540,France,Puyricard,49,,7,,670
122,13770,France,Venelles,47,,7,,700
123,13380,France,Plan de Cuques,100,,7,,23600
124,13010,France,Marseille 10ème,127,,7,,950
125,13010,France,Marseille 10ème,119,,7,,1090
126,13010,France,Marseille 10ème,143,,7,,1090
127,13002,France,Marseille 2ème,35,,7,,1600
128,13005,France,Marseille 5ème,118,,7,,500
129,13010,France,Marseille 10ème,180,,7,,1485
130,13006,France,Marseille 6ème,18,,7,,2150
131,13012,France,Marseille 12ème,52.12,,7,,350
132,13120,France,Gardanne,33.7,,7,,511
133,13001,France,Marseille 1er,34.72,,7,,547.3
134,13008,France,Marseille 8ème,49,,7,,700
135,13006,France,Marseille 6ème,33,,7,,788
136,13006,France,Marseille 6ème,59,,7,,950
137,13006,France,Marseille 6ème,135,,7,,1000
138,13001,France,Marseille 1er,135,,7,,1050
139,13800,France,Istres,125,,7,,1200
140,13500,France,Martigues,180,,7,,1300
141,13800,France,Istres,200,,7,,1850
142,13004,France,Marseille 4ème,123.22,,7,,2000
143,13008,France,Marseille 8ème,200,,7,,2751.6
144,13016,France,Marseille,300,,7,,2916.67
145,13016,France,Marseille,27.71,,7,,7125
146,13005,France,Marseille 5ème,130,,7,,441
147,13011,France,Marseille 11ème,70.46,,7,,915
148,13001,France,Marseille 1er,77.27,,7,,940
149,13001,France,Marseille 1er,,,7,,995
150,13006,France,Marseille 6ème,90,,7,,110000
151,13015,France,Marseille,400,,7,,1600
152,13014,France,Marseille,43,,7,,450
153,13016,France,Marseille 16ème,15,,7,,450
154,13580,France,La Fare les Oliviers,54.25,,7,,615
155,13005,France,Marseille 5ème,60,,7,,540
156,13015,France,Marseille 15ème,90,,7,,700
157,13007,France,Marseille 7ème,80,,7,,700
158,13090,France,Aix-en-Provence,83.07,,7,,1140
159,13008,France,Marseille 8ème,45,,7,,700
160,13510,France,Eguilles,26,,7,,175
161,13009,France,Marseille 9ème,27,,7,,485
162,13001,France,Marseille 1er,33.39,,7,,547.3
163,13001,France,Marseille 1er,38.43,,7,,662.3
164,13127,France,Vitrolles,94.86,,7,,750
165,13001,France,Marseille 1er,79.35,,7,,980
166,13004,France,Marseille 4ème,55,,7,,1019.74
167,13009,France,Marseille 9ème,69,,7,,1195
168,13008,France,Marseille 8ème,300,,7,,10800
169,13450,France,Grans,25708,,7,,92120.33
170,13100,France,Aix en Provence,25,,7,,75
171,13008,France,Marseille 8ème,70,,7,,436
172,13006,France,Marseille 6ème,64,,7,,600
173,13001,France,Marseille 1er,30,,7,,884
174,13004,France,Marseille 4ème,140,,7,,1019
175,13004,France,Marseille 4ème,60,,7,,500
176,13013,France,Marseille 13ème,43,,7,,745
177,13006,France,Marseille 6ème,60,,7,,750
178,13001,France,Marseille 1er,41,,7,,520
179,13220,France,Chateauneuf les Martigues,90,,7,,600
180,13006,France,Marseille 6ème,91,,7,,673
181,13740,France,Le Rove,70,,7,,1245
182,13001,France,Marseille 1er,225,,7,,700
183,13007,France,Marseille 7ème,35.25,,7,,1550
184,13013,France,Marseille 13ème,53.5,,7,,595
185,13120,France,Gardanne,74,,7,,639
186,13010,France,Marseille 10ème,25,,7,,700
187,13013,France,Marseille 13ème,18,,7,,600
188,13300,France,Salon de Provence,35,,7,,700
189,13300,France,Salon de Provence,70,,7,,700
190,13300,France,Salon de Provence,75.9,,7,,750
191,13001,France,Marseille 1er,31,,7,,802.3
192,13200,France,Arles,72.2,,7,,550
193,13001,France,Marseille 1er,250,,7,,1065
194,13127,France,Vitrolles,310,,7,,2083.33
195,13127,France,Vitrolles,1050,,7,,2000.02
196,13590,France,Meyreuil,4926,,7,,9999.5
197,13127,France,Vitrolles,30,,7,,20525
198,13005,France,Marseille 5ème,,,7,,320
199,13200,France,Arles,,,7,,525
0,21000,France,Dijon,64.96,,7,,850
1,21000,France,Dijon,35.59,,7,,600
2,21800,France,Quetigny,910,,7,,8000
3,21000,France,Dijon,41,,7,,678
4,21000,France,Dijon,120,,7,,1730
5,21000,France,Dijon,83,,7,,657.08
6,21000,France,Dijon,59,,7,,690
7,21000,France,Dijon,70,,7,,816.25
8,21000,France,Dijon,40,,7,,950
9,21190,France,Meursault,80,,7,,440
10,21000,France,Dijon,135,,7,,900
11,21000,France,Dijon,188.23,,7,,1346
12,21700,France,Nuits St Georges,40,,7,,3200
13,21000,France,Dijon,32,,7,,680
14,21000,France,Dijon,120,,7,,730
15,21000,France,Dijon,40,,7,,3000
16,21000,France,Dijon,680,,7,,540
17,21000,France,Dijon,48,,7,,3277.6
18,21160,France,Couchey,122.35,,7,,358.33
19,21000,France,Dijon,158.01,,7,,1700
20,21200,France,Beaune,58,,7,,1150
21,21000,France,Dijon,30,,7,,700
22,21000,France,Dijon,84,,7,,450
23,21000,France,Dijon,350,,7,,910
24,21110,France,Bretenière,58,,7,,1600
25,21000,France,Dijon,33,,7,,700
26,21200,France,Beaune,130,,7,,440
27,21600,France,Longvic,150,,7,,950
28,21000,France,Dijon,400,,7,,1500
29,21000,France,Dijon,225,,7,,260000
30,21000,France,Dijon,800,,7,,1541.67
31,21160,France,Marsannay la Cote,711,,7,,5000
32,21000,France,Dijon,870,,7,,10044.17
33,21800,France,Quetigny,330,,7,,5000.32
34,21850,France,Saint Apollinaire,605,,7,,1292.5
35,21000,France,Dijon,1906,,7,,2833.33
36,21200,France,Beaune,540,,7,,9530
37,21000,France,Dijon,3878,,7,,3750
38,21220,France,Gevrey Chambertin,53,,7,,21665.09
39,21200,France,Beaune,856,,7,,1350
40,21121,France,Fontaine les Dijon,1200,,7,,4351.33
41,21800,France,Sennecey les Dijon,294,,7,,8900
42,21600,France,Longvic,535,,7,,1764
43,21000,France,Dijon,570,,7,,1833.27
44,21160,France,Marsannay la Cote,400,,7,,1916.62
45,21000,France,Dijon,370,,7,,2000
46,21000,France,Dijon,1420,,7,,2343.33
47,21121,France,Hauteville les Dijon,644,,7,,2721.67
48,21000,France,Dijon,575,,7,,2749.94
49,21600,France,Longvic,,,7,,2875
50,21200,France,Beaune,255,,7,,3060
51,21160,France,Marsannay la Cote,600,,7,,3666.66
52,21160,France,Marsannay la Cote,650,,7,,3683.33
53,21300,France,Chenove,750,,7,,3750
54,21000,France,Dijon,754,,7,,3770
55,21600,France,Longvic,900,,7,,5250
56,21300,France,Chenove,1715,,7,,8146.25
57,21700,France,Nuits Saint Georges,3600,,7,,12000
58,21000,France,Dijon,2553,,7,,12977.75
59,21600,France,Longvic,6252,,7,,18235
60,21600,France,Longvic,12074,,7,,28333.65
61,21800,France,Chevigny Saint Sauveur,321,,7,,1177
62,21160,France,Marsannay la Cote,450,,7,,3412.5
63,21600,France,Longvic,760,,7,,3483.33
64,21600,France,Longvic,1575,,7,,5775
65,21370,France,Plombieres les Dijon,100,,7,,583.33
66,21160,France,Marsannay la Cote,100,,7,,625
67,21000,France,Dijon,295,,7,,1130.83
68,21800,France,Sennecey les Dijon,253,,7,,1180.67
69,21000,France,Dijon,276,,7,,1242
70,21000,France,Dijon,415,,7,,2075
71,21600,France,Ouges,440,,7,,2383.33
72,21200,France,Levernois,530,,7,,2605.83
73,21000,France,Dijon,350,,7,,2800
74,21000,France,Dijon,720,,7,,3000
75,21110,France,Genlis,606,,7,,3080.5
76,21130,France,Auxonne,1830,,7,,6862.5
77,21600,France,Longvic,2060,,7,,6866.67
78,21190,France,Meursault,9060,,7,,24160
79,21200,France,Beaune,50,,7,,49000
80,21600,France,Ouges,300,,7,,1900
81,21200,France,Beaune,800,,7,,540000
82,21200,France,Beaune,850,,7,,6607.67
83,21200,France,Beaune,61,,7,,226000
84,21200,France,Beaune,99,,7,,266000
85,21000,France,Dijon,160,,7,,1733.33
86,21600,France,Ouges,312,,7,,1900
87,21200,France,Beaune,50,,7,,193000
88,21600,France,Longvic,700,,7,,3300
89,21200,France,Beaune,110,,7,,220000
90,21850,France,Saint Apollinaire,816,,7,,4080
91,21850,France,Saint Apollinaire,160,,7,,1106.67
92,21850,France,Saint Apollinaire,429,,7,,2323.75
93,21200,France,Beaune,8793,,7,,27844.5
94,21800,France,Sennecey-Lès-Dijon,253,,7,,1290
0,25000,France,Besançon,29,,7,,230
1,25000,France,Besançon,90,,7,,492
2,25000,France,Besancon,165.91,,7,,1560
3,25000,France,Besancon,106,,7,,1000
4,25000,France,Besancon,56.84,,7,,893
5,25000,France,Besancon,40,,7,,760
6,25200,France,Montbeliard,300,,7,,2500
7,25000,France,Besancon,64.24,,7,,564
8,25000,France,Besancon,85,,7,,980
9,25400,France,Exincourt,43,,7,,3500
10,25400,France,Audincourt,187.15,,7,,4000
11,25300,France,Pontarlier,50,,7,,450
12,25000,France,Besancon,74,,7,,1630
13,25000,France,Besançon,50,,7,,350
14,25000,France,Besancon,70,,7,,925
15,25400,France,Audincourt,55,,7,,650
16,25200,France,Montbeliard,110,,7,,765
17,25000,France,Besancon,100.41,,7,,1000
18,25000,France,Besancon,175,,7,,1170
19,25200,France,Montbeliard,172,,7,,1100
20,25480,France,Miserey Salines,467,,7,,1325
21,25200,France,Montbeliard,223,,7,,2050
22,25480,France,Ecole Valentin,30,,7,,2980
23,25200,France,Montbeliard,67.88,,7,,1300
24,25000,France,Besancon,140,,7,,550
25,25200,France,Montbeliard,525,,7,,320
26,25460,France,Etupes,570,,7,,600
27,25200,France,Montbeliard,406,,7,,820
28,25220,France,Thise,190,,7,,2650
29,25480,France,Ecole Valentin,307,,7,,5340
30,25000,France,Besancon,600,,7,,3170
31,25700,France,Valentigney,600,,7,,830
32,25200,France,Montbeliard,120,,7,,2042
33,25200,France,Montbeliard,67,,7,,3120
34,25400,France,Audincourt,45,,7,,4416
35,25000,France,Besancon,1000,,7,,1850
36,25200,France,Montbeliard,136,,7,,606
37,25000,France,Besancon,48,,7,,3130
38,25420,France,Voujeaucourt,1122,,7,,3525
39,25200,France,Montbeliard,1019,,7,,1641.67
40,25200,France,Montbeliard,101,,7,,666.67
41,25560,France,Frasne,66,,7,,2900
42,25200,France,Montbéliard,515,,7,,5200
43,25300,France,Pontarlier,450,,7,,850
44,25000,France,Besancon,504.75,,7,,1655
45,25300,France,Pontarlier,685,,7,,3200
46,25300,France,Pontarlier,19266,,7,,2090
47,25300,France,Pontarlier,,,7,,3535
48,25000,France,Besancon,,,7,,5200
49,25460,France,Etupes,,,7,,64220
0,29200,France,Brest,50,,7,,600
1,29200,France,Brest,33,,7,,1200
2,29520,France,Châteauneuf-du-Faou,40,,7,,475
3,29200,France,Brest,258,,7,,1562.3
4,29200,France,Brest,100.02,,7,,3000
5,29200,France,Brest,164.09,,7,,600.3
6,29200,France,Brest,37.22,,7,,6609.9
7,29000,France,Quimper,75.31,,7,,442
8,29200,France,Brest,258,,7,,722.3
9,29200,France,Brest,337.51,,7,,1290
10,29200,France,Brest,60.43,,7,,2856
11,29200,France,Brest,80,,7,,726
12,29800,France,Landerneau,44.76,,7,,964.9
13,29200,France,Brest,154.08,,7,,1525
14,29200,France,Brest,27,,7,,4054.9
15,29000,France,Quimper,100,,7,,400
16,29170,France,Fouesnant,38,,7,,450
17,29000,France,Quimper,50,,7,,1001
18,29000,France,Quimper,4000,,7,,1367
19,29170,France,Fouesnant,70,,7,,1800
20,29000,France,Quimper,36,,7,,800
21,29600,France,Morlaix,1128,,7,,420
22,29000,France,Quimper,67,,7,,1920
23,29600,France,Morlaix,80,,7,,5800
24,29700,France,Plomelin,200,,7,,550
25,29120,France,Plomeur,27,,7,,1000
26,29000,France,Quimper,43,,7,,2200
27,29600,France,Morlaix,160,,7,,320
28,29200,France,Brest,187,,7,,1300
29,29200,France,Brest,600,,7,,600
30,29600,France,Morlaix,35,,7,,1700
31,29250,France,Saint Pol de Leon,40,,7,,1840
32,29600,France,Morlaix,538,,7,,4500
33,29290,France,St Renan,158,,7,,450
34,29000,France,Quimper,1987,,7,,400
35,29200,France,Brest,150,,7,,1479
36,29000,France,Quimper,52,,7,,1448
37,29490,France,Guipavas,83,,7,,7451.25
38,29100,France,Douarnenez,280,,7,,1000
39,29170,France,Fouesnant,450,,7,,630
40,29120,France,Pont l Abbe,3501,,7,,864
41,29490,France,Guipavas,150,,7,,1890
42,29200,France,Brest,185,,7,,1966.5
43,29490,France,Guipavas,150,,7,,18371.5
44,29800,France,Landerneau,60,,7,,680
45,29200,France,Brest,58,,7,,770.83
46,29200,France,Brest,,,7,,1300
47,29000,France,Quimper,,,7,,650
48,29800,France,Landerneau,,,7,,680
49,29000,France,Quimper,,,7,,595
50,29120,France,Pont l'Abbe,70,,7,,846
51,29940,France,La Foret Fouesnant,79,,7,,550
52,29120,France,Pont l Abbe,40,,7,,400
53,29940,France,La Foret Fouesnant,55,,7,,500
54,29000,France,Quimper,46,,7,,1200
55,29000,France,Quimper,123,,7,,320
56,29940,France,La Foret Fouesnant,31,,7,,400
57,29000,France,Quimper,67,,7,,1200
58,29200,France,Brest,100,,7,,1270
59,29340,France,Riec sur Belon,99,,7,,10800
60,29170,France,Pleuven,330,,7,,2350
61,29800,France,Landerneau,35,,7,,450
62,29900,France,Concarneau,80,,7,,852
63,29000,France,Quimper,27,,7,,400
64,29700,France,Plomelin,62,,7,,900
